"","ability_IAT","moral_IAT","ability_ALT_rt_val","moral_ALT_rt_val","ability_ALT_rt_ref","moral_ALT_rt_ref","ability_SRET_EW","moral_SRET_EW","ability_ALT_d_val","moral_ALT_d_val","ability_ALT_d_ref","moral_ALT_d_ref","selfclarity_1","selfclarity_2","selfclarity_3","selfclarity_4","selfclarity_5","selfclarity_6","selfclarity_7","selfclarity_8","selfclarity_9","selfclarity_10","selfclarity_11","selfclarity_12","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","Ability","Attraction","Wealth","Social","Moral","SES2","SES1"
"sde_13",43.6657021819397,47.0589733457262,42.4241121921634,57.5898433200884,41.8746195918013,55.1167720356427,24.1595992172906,26.631757143811,42.7631933136123,55.6421746229394,39.506068499624,52.6471920932092,36.134741198775,46.0760322848838,38.8195274980987,38.3074352741378,36.132676717759,38.076001003548,37.998045188083,43.1009546484501,49.2111523946722,38.002956490695,40.182631713581,41.3827035933603,8.05429680311321,35.800800481572,31.2154418990452,18.3392506202181,16.0279001474812,14.5124705803293,12.9044540800134,13.5166884667463,17.8414257397483,24.7862851427135,25.1418969638905,9.99212982030397,16.1168456936304,21.3352344102533,29.7687053543831,31.8858924277379,38.4044434529451,24.1870060533652,35.4304952867106,32.0982801548559,28.3207122275499,44.5778842380276,36.3915127759934,33.3485706491643,22.6438668288138,27.4072663492745,33.433452961892,20.8299487535237,37.1884075679837,24.8255235456569,36.3141459923713,36.2892411895434,17.5415725598683,35.8076139653927,39.5306570329249,31.3041655291473,39.8948559586715,34.8720857502591,24.1630197711073,27.7269704567879,27.030559314828,37.183218967991,16.1830094820004,33.300391930606,31.2220153163029,47.3753407545653,38.438639875327,47.2362896170488,38.1266776421415,28.7158715079297,27.9494787938253,33.3354638510463,23.7732094676635,14.5822485422109,29.9772831500885,34.8600980946101,37.9719166754299,26.4407467109945,21.1217991318811,21.9245259627818,30.2940008712847,25.0933923228347,35.6204502036552,27.5018901368063,19.7725411851157,21.5006327002385,15.7842590787835,21.9104378779635,26.127606005226,46.8477674800398,43.9571307290036,38.4324755025393,42.4951833837385,48.5948363138159,42.2825235379409,40.8303918407014,34.4573204788687,38.7533884146049,27.9140287350312,27.9548960550022,33.1598742969413,26.8776543859257,34.4841884325508,20.3136537280735,30.5946636730596,6.43859890195131,19.5563923837214,23.1886129615662,24.8270649999311,26.0623334698148,0,30.5921571747497,31.877000640568,25.6455897952707,29.7085325776816,27.5481329342653,33.5856053388335,28.8089259966219,15.9750379530261,30.1859805974331,10.6672954649036,24.4105722117635,21.8388978162853,30.9292164322607,17.1666826887725,35.9244637196879,26.3042611480194,24.571197717008,33.8977987205116,27.6364540314584,35.6377433812974,23.7063749382346,22.5555269353771,31.2793843161256,22.7701643833251,33.54906536896,25.1232771390672,24.9824353729928,29.6264868557686,24.4126079659155,28.87127786628,32.1259628385874,31.350991781379,36.4585273122257,38.1433686598163
"sde_14",46.5243831553782,49.9176543191647,66.2729651723341,65.4044528139636,67.1902825708718,62.931381529518,35.3008793696377,37.7730372961581,68.4948095459946,63.4567841168147,69.5588336630491,60.4618015870845,46.1329797268886,43.8286391822881,22.0618027072727,30.4358255163645,36.2685211693089,45.2523237386244,35.7654836425262,40.8535615458544,46.9637592920765,30.9244668124565,41.375865004674,41.5185480449102,38.6464539778629,34.4940512827789,35.4829793587178,48.9314077949678,46.6200573222309,45.104627755079,39.5199548425483,36.5383403536023,26.5446852485739,47.4732361725037,29.7343469923609,34.3939811680182,40.5186970413447,45.7239005550829,53.4991329843967,51.5474608256698,43.8326714902163,48.1734463359927,46.7412088916388,47.8401777176435,46.8824130676996,52.863252930916,36.0300685835834,39.0730107104126,44.0545544289493,25.0171425732873,24.3176654998094,35.5482726744807,34.7982837919964,43.3872243858066,33.924022216384,31.6306698921096,41.9434239075826,44.8999556922349,34.5815332829452,40.9557222115546,27.0600840505213,39.1021653415601,35.326614440638,42.2576474600759,31.2476103408131,45.2387726319478,43.9190350692995,42.9519486130132,39.2775689802597,58.538935424096,43.0310899037974,42.2871658670692,29.3851371155445,46.1624239382149,27.7286474287687,25.9491059248379,35.5976483070293,26.4066873815767,17.1425112419382,8.19499578481554,13.56265531095,42.717666686095,38.9802454194188,43.3443367972113,54.2267797449533,48.9422453030054,59.5532290773238,51.4346690104749,43.0426269805142,43.0413240145844,46.3764162535332,49.5322388424343,38.4143507095969,45.6465186733655,43.2918190260029,29.8168537521974,41.8298716807379,39.9792145634739,36.9889365003527,40.1650801377008,33.792008775868,38.0880767116042,31.0591001917829,29.9603546793837,39.256414607891,21.3881075476742,34.6200328841007,10.2785034466763,25.7360749517031,34.5503370218362,35.31985157253,22.9677815965095,19.5590459883911,9.30460867898882,30.5921571747497,0,21.8418503591708,34.5428825676305,24.4405135661416,21.953706021286,41.6548534582341,28.9447704481718,19.0469680720632,24.9179615858931,21.8308901344343,29.1940781574146,10.6592877830527,38.1749430314333,25.2724591309529,43.8954533597578,24.527403946769,44.532961746686,29.5531725916447,29.0130480701763,15.193921713491,34.108095844134,22.381856546059,35.4112748665858,28.8017837162366,36.1477127564664,16.6314194539517,33.0882118151731,42.3191044684149,43.0656789009264,41.5802569289697,35.3523240282545,44.227233578117,49.1675063749153,50.852347722506
"sde_15",30.2700632881145,33.6633344519009,52.9870671550059,56.8697198254146,50.0940862959877,54.3966485409689,25.659686383852,28.1318443103724,53.8720010913433,54.9220511282656,52.4550503636369,51.9270685985354,41.1439405681407,37.6104638893075,30.0692206825198,24.5046832740488,23.6760593296313,32.6598618989467,32.0451010264389,34.6353862528737,39.0947447472452,30.8686071912409,28.7834031649964,28.4127924673506,32.6211639796508,34.1684802880115,17.1853112146678,42.9061177967557,40.5947673240188,34.0840059216155,20.1299395170671,24.0483436467256,18.0099522600248,37.7698783616181,7.89249663319004,25.8592481794692,29.100438912535,23.8820501959121,35.2014648403466,38.4040457790471,34.1343948418215,39.6387133474437,35.6945279828102,29.5425095735934,28.5847449236495,44.5136954052997,35.7458662983197,38.7888084251489,25.7568862848992,31.6286955782451,25.6025089656277,27.0135396859316,31.6459855930927,25.0895562417565,32.8016081415791,26.6589644835174,33.4086909190335,26.6022875481848,43.4522613756683,43.0832399773961,38.0530108125573,38.2548768545393,38.6749149052905,42.3655951951921,9.40575998164223,25.6547157084068,43.2774684757596,44.2995801346985,31.6159193600949,47.2712072081308,21.1892395446265,50.7973285710869,40.3780638775805,33.5699620985372,33.710917154945,27.3771548578665,34.1701035409782,30.5789860629051,33.1224908324409,26.1097912790313,26.3033138161125,24.4199985420449,38.338678825879,35.049588243802,44.1258715493343,40.6474967495961,49.4523208817048,41.3337608148559,24.7449588364641,32.95682075505,28.7332409427964,37.4711087043849,29.8796177210479,33.0664337697234,37.0226857513,37.5614904711083,40.7698386470511,27.3991296598318,34.7222328865107,39.0838094090618,40.583310329838,38.9563613086525,12.7614320477328,25.4902654367219,27.6502338315473,22.6729510134925,22.0275710444231,11.5633469124946,14.1298941753594,38.3155995425193,13.4780012133592,29.3634450140066,11.024312999842,17.3120266542359,31.877000640568,21.8418503591708,0,26.0081495790814,6.14284542209153,31.7843347943481,31.5648571698839,16.3523086084941,22.1010278039955,16.3832285973441,25.7690238315667,28.2126946986053,20.2901932753984,26.5687622550896,32.2684110554355,35.3607203712088,37.9682475122813,32.9267809703423,33.5346119432325,31.4385765183002,37.0357720726619,34.6644451537783,28.6815167863464,26.8765418780367,33.1177638338281,37.1927883468663,24.6388374291988,33.1734908211696,22.7939903946636,28.0078692845167,29.4350457131733,29.9024527807009,28.6667117767698,37.0222951591189,36.4266715224911
"sde_16",52.5139881173614,54.8618636682764,57.2008265948726,50.1114122098079,59.2082582005334,47.6383409253622,44.2853134316257,46.7574713581461,59.4226709685331,48.1637435126589,56.8397071083561,45.1687609829287,37.6002138993605,31.3132793565103,30.21554308197,22.4549479251693,29.3165342539497,42.49922634264,27.232717814998,34.2883569929441,28.1781592467219,22.3917009849283,38.6227676086896,33.0128433451209,33.6998865983839,17.7832945064638,30.9077699495661,36.752380671437,39.0637311441739,40.1580603756,38.5500438752841,37.7774091000286,21.9694758394221,39.7335450980876,30.136421462437,29.8187717588665,35.943487632193,33.6632501945693,39.9065840051143,36.2544202215141,44.4499528515325,37.8370555819196,30.0304521153237,43.2649683084918,42.3072036585479,36.1524961546008,43.7326734026863,46.7756155295155,39.4793450197976,40.6225808265761,41.6689595722699,25.2118819204075,42.9650685149675,38.8120149766549,43.2396630803038,45.1440447619372,31.7121359371156,40.3247462830832,42.3013233780635,34.1744105524137,42.6655223038101,37.2179383134671,27.810262726071,20.879229706633,31.3415581802915,39.5582556946538,25.5840883886224,32.1781841509551,34.8692582712666,51.0225837095289,43.4331643738735,50.0069559621874,41.7739205971052,42.886434885177,30.7201451389639,33.2550288010025,8.16195396189677,17.3529148873494,32.7479494952271,41.6954649523498,40.0257725510109,34.5639790225758,20.6452987387417,35.1650626421173,24.2826196943753,39.8701067255439,26.6365430738149,27.0747304288537,32.170157640114,27.4015240660605,33.1178976875156,31.1972921617572,23.1213101054412,46.7712113504323,48.268129594467,42.7434743680028,46.806182249202,42.3971193425283,45.0531898830795,45.1413907061648,38.7683193443321,43.0643872800683,26.4838907826311,30.7255624001408,31.9659851716005,31.0057044855995,37.2548547776894,30.8237177099904,27.8523529102578,25.496564527609,35.7219260426061,25.9592793067047,14.9838365792394,25.2382738886417,25.6455897952707,34.5428825676305,26.0081495790814,0,19.8653041569899,30.3187992794039,30.7063994498207,31.5795923417604,20.2860368184896,9.62492098173735,14.9782943303671,21.4543870829985,26.1498966817487,26.0379739001688,21.4776815542359,27.0289675169561,30.6152600134828,32.3959926154215,26.7763043276258,24.6802689026934,38.4993952593787,27.9061375381716,26.8665258008405,20.11823426243,26.3594562182214,30.4344807312595,29.4342760045306,16.086939170261,33.0100182050395,33.6149106916741,32.1294887197174,25.9015558190022,34.7764653688647,39.716738165663,41.4015795132537
"sde_17",36.412908710206,39.8061798739925,51.5261778876365,50.726874403323,48.6331970286183,48.2538031188774,31.8025318059436,34.274689732464,49.5693297555337,48.7792057061741,46.3122049415454,45.7842231764439,36.1754867090914,39.1578287404139,26.7358606610491,18.3618378519572,25.2234241807377,29.3884626705159,29.5667785992192,36.1827511039801,38.7833456168417,24.7257617691494,25.5120039365655,31.1219282001341,26.4783185575593,32.8587652224686,11.0424657925762,36.7632723746642,34.4519219019273,32.9364923347754,26.2727849391587,30.1911890688172,11.8671068379333,34.5105580797872,14.0353420552816,19.7164027573776,25.8411186307041,30.0248956180036,29.0586194182551,32.2612003569556,27.9915494197299,33.4958679253521,29.5516825607187,23.3996641515019,22.441899501558,38.3708499832081,29.6030208762282,32.6459630030573,19.6140408628077,34.1607154452162,31.7453543877192,20.8706942638401,30.2657617145226,18.946710819665,31.421384263009,25.2787406049473,27.265845496942,20.4594421260933,39.5626436632738,49.2260853994877,36.8972182189324,44.3977222766308,43.1537827925385,36.2227497731006,15.5486054037338,31.7975611304983,37.1346230536681,47.5217042174227,37.7587647821864,53.4140526302223,27.3320849667181,47.2682762473977,39.2222712839556,32.8875233072863,27.9814654241742,33.3674504813952,28.0272581188867,31.8269640112703,26.9796454103494,27.6586155298219,20.160468394021,18.2771531199534,32.1958334037874,35.6016524235403,37.9830261272427,41.1995609293345,43.3094754596133,35.1909153927643,18.6021134143726,26.8139753329584,22.5903955207049,31.3282632822934,23.7367722989563,39.2092791918149,43.1655311733915,43.7043358931999,46.6321811095133,33.5419750819233,40.8650783086022,45.2266548311533,43.7477117043515,45.0992067307441,6.61858662564126,31.6331108588134,21.5073884094558,20.9033354841106,26.474742448403,17.7061923345861,7.98704875326791,36.1471314796329,19.6208466354507,23.2205995919151,4.88146757775051,15.1359048871528,29.7085325776816,24.4405135661416,6.14284542209153,19.8653041569899,0,29.608213027265,25.4220117477924,22.4951540305857,25.2654291785089,10.2403831752525,30.5731716666314,22.0698492765137,26.43303869749,20.4259168329981,29.3137387995047,29.2178749491172,31.8254020901898,26.7839355482508,27.391766521141,25.2957310962086,39.1148574528939,28.5215997316868,28.213152754223,20.7336964559452,26.9749184117366,31.0499429247747,22.4627156621157,27.030645399078,28.9368358167552,34.1507147066083,34.798320693366,28.5703877926508,34.8095571988614,42.3855701393116,42.5695169445826
"sde_18",51.7687097090086,55.1619808727951,56.7870430835317,64.2699592792168,59.6800239425499,61.7968879947711,36.8047758434992,39.2769337700196,59.0088874571922,62.3222905820678,62.0485750347272,59.3273080523376,47.1854233407777,40.0109840254494,27.2295021683961,28.8636117830616,30.369898614386,39.3537011837014,38.7389403111936,40.2192098911026,41.049409876787,35.2275357002537,35.477242449751,35.6199254899873,35.6024297373786,21.5602134794092,40.6506788198412,45.8873835544834,43.5760330817466,41.2704700908614,37.7035129623879,33.7851088327294,24.5257136389286,28.3778042301143,37.6703730604113,32.3750095583729,37.0472436791974,42.2656323958203,47.0277142417454,47.097272235381,45.8738056728442,46.1544747263475,33.8073710882691,50.3297526732077,47.9075315112158,39.9294151275462,38.0712027662113,41.1141448930405,48.1115664927815,27.0582767559152,33.0844633685326,33.5293010648354,35.484530926841,44.4123428293228,35.965156399012,35.940251596184,39.9244522979373,47.2147815163462,36.3120100604877,42.2383491035566,29.1012182331492,41.143299524188,35.0972033455165,33.8610565651991,29.9926965201007,46.0112082965256,43.689623974178,44.2345755050152,41.3187031628876,58.3095243289745,50.4766844603058,44.0176426446117,31.4262712981724,40.2638013832919,24.7308318213881,30.1168168786091,22.1568453175072,12.9658843920545,19.1836454245662,13.7587102364705,21.2568573722714,44.9422628783688,38.7508343242973,33.8584147084089,44.7408576561509,39.456323214203,50.0673069885214,41.9487469216725,34.8328502703282,43.044712188914,38.8211323766605,47.559000138249,43.5820501707203,41.4970815363099,44.2758293271678,38.7511741007035,42.8138819819028,44.895755521632,37.572652294953,41.1490904388656,34.7760190770329,39.0720870127691,36.2267996529063,23.2450248120143,38.2231352924219,15.4894849927512,28.7214103291778,20.2209878818535,33.4302770130245,21.109534032314,43.2558776405804,19.969965989129,24.7267454495145,14.4723081401122,27.5481329342653,21.953706021286,31.7843347943481,30.3187992794039,29.608213027265,0,38.6570378508535,23.0461478932488,16.2937365511903,30.0856610470165,21.6014790393129,19.7081560686122,15.5416772114229,35.2279894167891,20.9169592617776,39.674740292693,30.0545377210245,39.2421328473707,29.642040084023,22.9340378883071,23.9406674087485,29.9131466289071,12.8959344572566,34.5066340919691,19.3158616274342,36.3943119436545,7.1454973651493,28.7327119459979,36.8267369792738,40.0678632935459,38.5824413215892,32.354508420874,41.2294179707365,46.1696907675348,47.8545321151254
"sde_19",31.1670749348248,27.7738037710383,35.7047740963616,53.264119149985,32.8117932373434,50.7910478655394,28.5360071103327,31.0081650368531,37.926618470022,51.3164504528361,35.1803443295207,48.3214679231059,36.6260232794015,46.5673143655104,43.7315079572365,43.1381164281476,40.4515063739273,39.7996788477983,41.6152093410252,43.5922367290766,49.7024344752988,36.7741925109555,35.923220113848,41.5331443774166,31.6233384106655,31.2992593817303,25.6053434551964,37.1706208443684,39.4819713171052,38.0815121878816,20.68115125882,24.5995553884785,30.324818260057,39.5681427041416,32.9185941426971,31.5841414562383,33.6708122078466,37.1750345590969,26.4783469404123,37.9956205278256,35.9104490078879,31.866316073306,36.7760856874499,26.488181711007,29.6663026282892,41.9028533391326,43.847017386836,41.0278806691051,17.0337683849649,32.8340913765398,26.8079047639224,21.3212308341502,37.8618405389219,26.1711139463962,37.6533443680265,32.8748194293466,25.2208825798091,35.0223197887134,25.5073842685649,43.2646464196481,33.0288335009889,38.7440567157344,41.8006464614092,35.2617212326602,40.074304279642,35.2065825046028,26.0023285615537,45.2608728211067,39.0441095864708,56.8230740043269,39.6720586683831,33.2130168526889,35.3538865660121,36.3951815278705,13.9262060294654,20.2599683265438,22.544445487924,27.2934362810798,37.2844986441858,38.0698317071044,30.5716845713035,7.14485862783901,21.0635389116731,35.6007999855549,41.6865479210557,40.2883468984753,47.0129972534262,38.8944371865773,30.7869519108825,38.5377244898313,34.7752340172147,31.6155323346885,35.8981504325609,25.0561123076537,21.0998603260771,34.5748255998827,30.0027179744201,30.7234164175453,37.5839524478628,27.0015801274165,30.599670576212,26.3036026404758,18.8034251221511,40.4746261309963,4.87792527436252,39.3610469062344,36.8859586256855,36.0737762719158,18.3982649305504,34.6354669908053,27.333089562528,18.6870718617245,30.020232379911,32.3502447792452,33.5856053388335,41.6548534582341,31.5648571698839,30.7063994498207,25.4220117477924,38.6570378508535,0,33.1277556527901,34.6638036803655,27.2189894642257,29.356061192243,30.1005634913651,39.9077203319779,27.2576098650256,22.8566739683741,25.982949630849,31.994252427621,33.6156285802783,27.9959402924826,32.9104664309487,41.327734660899,29.1257735030283,30.2051261095279,21.3378702272867,29.2023017806703,30.8891026449927,31.5115404857042,15.0409212841539,28.6583450149885,29.2632375016231,26.8797182336622,21.5498826289512,30.4247921788137,19.2924687877165,17.6076274401259
"sde_20",45.6454070033285,49.0386781671149,50.1479537092152,63.8267661875892,47.6348749411974,61.3536949031435,29.2996016831716,31.771759609692,52.3697980828757,66.13953215669,50.0034260333746,63.1445496269598,24.7916319596466,21.2581552808134,22.5593598590094,14.1853370499176,7.32375072113715,16.3075532904526,15.6927924179448,18.2830776443796,22.7424361387511,20.5338092480146,12.4310945565022,12.5737775967385,36.8632227997351,17.8161716795173,33.5376198231619,44.1940764879768,41.88272601524,34.6313807165449,27.7445578825703,31.6629620122288,16.592891546675,39.2363427885289,23.267840348404,24.4421874661193,30.5669033394458,31.4966685614152,24.8731204106844,36.4587938947057,36.7058720768397,28.9854270004624,23.1688927475938,27.2836047799588,36.3812044947046,29.5793337912551,34.6021170251952,37.6450591520243,34.3176989661318,28.264244633869,28.6611407953196,25.5964789725818,18.4831034151598,33.7738644886474,28.0323202014242,23.4701245247352,28.3919524381045,33.5422174785055,30.7827278624243,43.8365951813668,35.593799457767,44.0194003095938,36.80553678298,36.1349141245999,6.9465486268519,40.4819260984622,38.2005448120001,41.8403687799082,43.8645323281756,60.017857766438,36.5645832598405,38.4883604465483,37.9188525227902,17.2176534900431,19.2015496233248,25.5353119204032,23.4176383798637,14.226677454411,29.6217120622886,33.2127113680322,32.1375500201205,40.2726142806292,39.0216019619797,27.2193253340924,38.1017682818344,32.8172338398865,43.428217614205,35.309657547356,41.0972674449583,44.8003718759799,44.5931850754053,42.5885623992448,40.1733985709925,43.057885471196,46.5942498916006,37.2395608827808,37.6487126080682,37.3905813613044,30.0674781346255,43.6308887604188,41.2147159064514,41.3905075772019,29.1137406562269,15.7398506516867,37.6832957872519,7.5566629004976,5.67526243592896,18.6662670014955,24.1629561310641,22.3703270946706,21.0926195788623,15.506367930615,23.5785308068577,24.4149467432368,28.8089259966219,28.9447704481718,16.3523086084941,31.5795923417604,22.4951540305857,23.0461478932488,33.1277556527901,0,28.6175549648988,28.9374464043598,23.3098124767763,37.0530892236362,27.3931133643994,36.6018242107943,29.8091997006452,45.7887277837814,38.9467781598921,36.0370422093819,46.0888297502483,40.2789710433311,44.1386921616628,36.3488919501073,33.1233649859223,39.4307596850524,35.4126813951978,45.014909861334,27.372927893815,37.6249523848655,20.3347790398733,25.5486579297264,26.975834358383,26.8252262228106,26.2075004219795,34.5630838043286,33.9674601677007
"IM_1",52.1710245131238,54.8035683141922,50.4715976086261,57.9545138043112,53.3645784676443,55.4814425198655,32.6649215484747,35.1370794749951,52.6934419822866,56.0068451071622,55.4811064526501,53.011862577432,46.3921571717133,37.8690845116698,22.88671831964,31.2607411287318,35.941305686036,44.9251082553514,36.0246610873509,40.8441621481036,34.7339644018814,31.1836442572811,41.0486495214011,40.6780388237554,24.0293347561393,34.5848953300265,36.3078949710851,34.3142885732442,32.0029381005073,30.4875085333554,21.4097764111976,17.491372281539,27.3696008609412,31.6718686087957,29.9935244371855,25.9671677733301,32.0918836466566,37.3102723632795,40.7122687668398,47.860930380764,45.3309318225704,40.1620440063913,46.8320529388865,47.6105923674684,44.2957501805761,45.9131828792535,41.6159555675476,44.6588976943768,38.6189047818399,30.6030295572515,24.576842944634,36.373188286848,36.8768684465095,40.8005614986831,35.4222825487381,31.8898473369342,33.5166105128945,45.7248713046022,35.0967289871705,25.9446125523662,35.0921777303836,29.512532773478,18.8034667943262,25.7344998137641,21.6710063380469,31.8236659912099,27.3958874229877,27.9408389538249,25.8624623395218,42.0157877777841,36.2891421549902,42.8023615712944,32.7671246653604,37.5446410775526,26.7335736422799,26.3514888368728,28.4479907803863,27.2316029939439,33.9707170546564,25.0232015975338,24.5206991481551,34.9460690421786,22.457097773107,27.5429692335033,38.4254121812453,33.1408777392974,43.7518615136158,35.6333014467669,28.5174047954226,36.7292667140084,31.7592970318096,33.0090911961224,38.7185658186716,30.8727295270137,27.9820927759774,22.4574375495132,26.5201454307124,32.6197983607897,29.6295202976685,24.8553538876753,18.4822825258426,22.7783504615788,31.8840158041502,25.2477666329061,31.9076898175163,21.6472849924988,34.2928174008278,10.5376808915009,33.2524779317768,22.4136368549774,28.0617147149055,21.9727078100207,20.3839616007584,10.1295242913561,15.9750379530261,19.0469680720632,22.1010278039955,20.2860368184896,25.2654291785089,16.2937365511903,34.6638036803655,28.6175549648988,0,25.2221766949678,5.30774248812251,13.3927105937066,8.38768028901053,28.9125439418835,11.8071297119914,30.5649107429068,20.9447081712383,35.2705626571362,28.5382457437305,16.6185924134015,25.9434092296403,18.3468219614535,6.58048898235098,25.9198313393445,12.7777613060671,31.5769644390544,9.14823918604105,19.6228823962117,30.5112915043682,32.9179302970996,37.1523468228779,34.3572502417657,33.5374313050476,44.7395962688235,46.4244376164142
"IM_2",42.8890671356241,45.236942686539,52.8230774221823,40.4864912280705,49.9300965631641,38.0134199436248,42.0429149811961,44.5150729077165,50.8186702849752,38.5388225309215,47.5615454709868,35.5438400011913,36.6529347288429,39.0877661534034,26.6657980740386,18.2917752649468,25.1533615937272,38.5622195654679,29.4967160122087,36.1126885169697,37.8030802284592,24.6556991821389,34.6857608315175,35.2768415423316,36.7187017328118,27.4082154882011,21.2828489678288,45.9465138886547,43.6351634159178,35.3975796666018,32.7489433645767,36.6673474942353,12.3445548576848,30.1086241163502,20.5115004806997,20.1938507771292,26.3185666504556,31.5369553670785,39.2990025935076,26.6294992397767,38.2319325949825,33.9733159451037,39.655373097061,33.6400473267544,32.6822826768105,45.7774171363382,39.8434040514807,42.8863461783099,29.8544240380602,41.4273813143962,35.4011947017788,21.3481422835916,40.5061448897752,29.1870939949176,41.6617674382616,35.5191237801998,27.7432935166935,30.6998253013458,45.6185698957837,39.2775474436288,47.137601394185,42.3210752046821,32.913399617286,25.982366597848,25.7889885789863,38.2737195559164,35.2090093703597,37.2813210421701,39.9723951624816,56.1257206007439,33.8082433921361,53.3242024799077,46.8770574883202,38.9175924647549,34.0373916566842,37.1758405940176,17.7868749436341,26.9778358690868,37.2200285856019,33.1129573707087,30.4008515692735,28.5175362952059,30.2702197204791,31.5887885089737,33.9075406761126,37.1866970147678,36.2614640555523,32.3244594357228,26.335224347277,18.1233624286912,23.8397360501463,25.045554583834,13.4963891237038,37.1462903686949,41.1025423502715,47.679614244481,45.2159890855792,38.8562357866583,45.1626296875767,43.1636660080333,43.7044592208104,46.3062846646702,16.8589698008938,37.651960719287,22.3410641898632,21.3807835038622,34.6127088402887,21.3620326486457,18.2274319285205,35.1214855093463,26.0970050608688,29.276525824425,5.35891559750203,15.6133529069043,30.1859805974331,24.9179615858931,16.3832285973441,9.62492098173735,10.2403831752525,30.0856610470165,27.2189894642257,28.9374464043598,25.2221766949678,0,21.3578219842642,11.8294661012612,30.0888790115495,16.4130529184315,19.0733556242522,18.9774917738647,21.5850189149373,22.7710716336842,17.1513833458885,15.0553479209561,28.8744742776413,18.2812165564342,18.6416877126168,10.4933132806926,16.734535236484,20.8095597495222,22.9401636818672,16.7902622238255,37.8057578551727,43.0196367450258,41.7544097014547,35.5264768007396,37.2098854537001,46.5114582519423,44.8266169043516
"IM_3",54.3329976468434,55.3012180101234,53.091407657067,58.3050799574644,52.5419150567049,55.8320086730187,34.8268946821942,37.2990526087146,53.4304887785159,56.3574112603154,50.1733639645276,53.3624287305852,46.7348403210577,43.1768269997923,28.1944608077625,27.9585035319903,30.6335631979135,39.6173657672289,39.0026048947211,41.5928901211559,40.0417068900039,34.3224274491825,35.7409070332785,35.3702963356328,18.7215922680168,32.7615888368308,41.6156374592076,29.0065460851217,26.6951956123848,25.1797660452329,23.5717495449171,22.7991147696615,28.5087212046519,32.0224347619489,32.6845555714766,20.6594252852076,26.7841411585341,32.002529875157,40.4360008192867,42.5531878926415,49.0717389178487,34.8543015182688,45.0087464456908,42.7655756197595,38.9880076924536,40.605440391131,46.3289088336323,44.0158661140679,33.3111622937174,35.910772045374,29.8845854327565,31.4972442184273,38.6034894613749,35.4928190105606,39.7591120098613,33.6164683517996,28.2088680247719,46.4749094302963,29.788986499048,20.6368700642437,29.7844352422611,24.2047902853555,13.4957243062037,20.4267573256416,16.3632638499244,26.5159235030874,22.0881449348651,22.6330964657024,20.5547198513993,36.7080452896616,30.9813996668677,37.4946190831719,27.4593821772379,39.3831669728334,32.0413161304024,31.6592313249953,23.1402482922638,25.2495440071145,36.7546391170275,27.8071236599049,27.3046212105262,31.0680355688185,17.1493552849845,32.5918214276854,37.7723642943671,35.7606877877383,41.614837404182,34.9802535598887,28.8679709485758,32.1679281651422,26.4515545436871,27.7013487079999,34.854211107968,36.1804720151362,33.2898352641,27.7651800376357,31.8278879188349,37.9275408489122,34.937262785791,30.1630963757978,23.7900250139651,28.0860929497013,37.1917582922727,30.5555091210286,32.4053395134476,26.9550274806213,28.9850749127053,15.8454233796234,38.5602204198993,17.1058943668549,30.223687848625,27.2804502981432,25.6917040888809,15.4372667794786,10.6672954649036,21.8308901344343,25.7690238315667,14.9782943303671,30.5731716666314,21.6014790393129,29.356061192243,23.3098124767763,5.30774248812251,21.3578219842642,0,13.7432767468599,11.1716023513816,26.5318284889609,6.49938722386888,25.2571682547842,15.6369656831158,32.8898472042136,23.230503255608,16.9691585665548,24.9704479163937,13.039079473331,11.8882314704735,20.612088851222,12.1028689184215,26.2692219509319,14.4559816741636,14.3151399080891,29.7514942629458,34.9653731527989,36.3925495814555,36.8599566489831,35.624215645052,43.9797990274011,43.3841753907733
