"","subj_idx","friend_name","IAT","stimulus","condition","task_id","word","screen_id","rt","RT","response","correct","version_attrib","version_target","version_attrib2","version_target2"
"4933",742402460798423040,"何",5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的","5","635",635,"e","true",NA,NA,NA,NA
"4934",742402460798423040,"何",5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人","5","518",518,"i","true",NA,NA,NA,NA
"4935",742402460798423040,"何",5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","ability","别人的","5","545",545,"e","false",NA,NA,NA,NA
"4936",742402460798423040,"何",5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","ability","他的","5","727",727,"i","true",NA,NA,NA,NA
"4937",742402460798423040,"何",5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的","5","669",669,"e","true",NA,NA,NA,NA
"4938",742402460798423040,"何",5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的","5","1287",1287,"e","true",NA,NA,NA,NA
"4939",742402460798423040,"何",5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人","5","486",486,"e","true",NA,NA,NA,NA
"4940",742402460798423040,"何",5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的","5","393",393,"e","true",NA,NA,NA,NA
"4941",742402460798423040,"何",5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人","5","436",436,"i","true",NA,NA,NA,NA
"4942",742402460798423040,"何",5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","ability","他","5","395",395,"i","true",NA,NA,NA,NA
"4943",742402460798423040,"何",5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己","5","504",504,"e","true",NA,NA,NA,NA
"4944",742402460798423040,"何",5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的","5","924",924,"i","true",NA,NA,NA,NA
"4945",742402460798423040,"何",5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人","5","501",501,"e","true",NA,NA,NA,NA
"4946",742402460798423040,"何",5,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的","5","577",577,"i","true",NA,NA,NA,NA
"4947",742402460798423040,"何",6,"<p style=""color:white; font-size: 35px;"">全才</p>","positive","ability","全才","6","486",486,"e","true",NA,NA,NA,NA
"4948",742402460798423040,"何",6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人","6","512",512,"i","true",NA,NA,NA,NA
"4949",742402460798423040,"何",6,"<p style=""color:white; font-size: 35px;"">愚钝</p>","negative","ability","愚钝","6","477",477,"i","true",NA,NA,NA,NA
"4950",742402460798423040,"何",6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","ability","我","6","518",518,"e","true",NA,NA,NA,NA
"4951",742402460798423040,"何",6,"<p style=""color:white; font-size: 35px;"">无能</p>","negative","ability","无能","6","670",670,"i","true",NA,NA,NA,NA
"4952",742402460798423040,"何",6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人","6","661",661,"e","true",NA,NA,NA,NA
"4953",742402460798423040,"何",6,"<p style=""color:white; font-size: 35px;"">能干</p>","positive","ability","能干","6","402",402,"e","true",NA,NA,NA,NA
"4954",742402460798423040,"何",6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人","6","704",704,"i","true",NA,NA,NA,NA
"4955",742402460798423040,"何",6,"<p style=""color:white; font-size: 35px;"">高效</p>","positive","ability","高效","6","847",847,"e","true",NA,NA,NA,NA
"4956",742402460798423040,"何",6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","ability","别人的","6","654",654,"i","true",NA,NA,NA,NA
"4957",742402460798423040,"何",6,"<p style=""color:white; font-size: 35px;"">废物</p>","negative","ability","废物","6","436",436,"i","true",NA,NA,NA,NA
"4958",742402460798423040,"何",6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己","6","486",486,"e","true",NA,NA,NA,NA
"4959",742402460798423040,"何",6,"<p style=""color:white; font-size: 35px;"">低能</p>","negative","ability","低能","6","977",977,"i","true",NA,NA,NA,NA
"4960",742402460798423040,"何",6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","ability","他","6","661",661,"i","true",NA,NA,NA,NA
"4961",742402460798423040,"何",6,"<p style=""color:white; font-size: 35px;"">天才</p>","positive","ability","天才","6","511",511,"e","true",NA,NA,NA,NA
"4962",742402460798423040,"何",6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的","6","557",557,"e","true",NA,NA,NA,NA
"4963",742402460798423040,"何",6,"<p style=""color:white; font-size: 35px;"">精干</p>","positive","ability","精干","6","393",393,"e","true",NA,NA,NA,NA
"4964",742402460798423040,"何",6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","ability","我的","6","459",459,"e","true",NA,NA,NA,NA
"4965",742402460798423040,"何",6,"<p style=""color:white; font-size: 35px;"">拙笨</p>","negative","ability","拙笨","6","556",556,"i","true",NA,NA,NA,NA
"4966",742402460798423040,"何",6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","ability","他的","6","945",945,"i","true",NA,NA,NA,NA
"4967",742402460798423040,"何",6,"<p style=""color:white; font-size: 35px;"">蠢笨</p>","negative","ability","蠢笨","6","524",524,"i","true",NA,NA,NA,NA
"4968",742402460798423040,"何",6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的","6","524",524,"i","true",NA,NA,NA,NA
"4969",742402460798423040,"何",6,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能","6","396",396,"e","true",NA,NA,NA,NA
"4970",742402460798423040,"何",6,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的","6","574",574,"e","true",NA,NA,NA,NA
"4971",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">高效</p>","positive","ability","高效","7","603",603,"e","true",NA,NA,NA,NA
"4972",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己","7","483",483,"e","true",NA,NA,NA,NA
"4973",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">低能</p>","negative","ability","低能","7","909",909,"i","true",NA,NA,NA,NA
"4974",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人","7","635",635,"i","true",NA,NA,NA,NA
"4975",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能","7","598",598,"e","true",NA,NA,NA,NA
"4976",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人","7","614",614,"e","true",NA,NA,NA,NA
"4977",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">无能</p>","negative","ability","无能","7","443",443,"i","true",NA,NA,NA,NA
"4978",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人","7","603",603,"i","true",NA,NA,NA,NA
"4979",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">蠢笨</p>","negative","ability","蠢笨","7","411",411,"i","true",NA,NA,NA,NA
"4980",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","ability","我","7","425",425,"e","true",NA,NA,NA,NA
"4981",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">全才</p>","positive","ability","全才","7","429",429,"e","true",NA,NA,NA,NA
"4982",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","ability","别人的","7","662",662,"i","true",NA,NA,NA,NA
"4983",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">高效</p>","positive","ability","高效","7","501",501,"e","true",NA,NA,NA,NA
"4984",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","ability","他的","7","553",553,"i","true",NA,NA,NA,NA
"4985",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">拙笨</p>","negative","ability","拙笨","7","838",838,"i","true",NA,NA,NA,NA
"4986",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","ability","我","7","429",429,"e","true",NA,NA,NA,NA
"4987",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">废物</p>","negative","ability","废物","7","640",640,"i","true",NA,NA,NA,NA
"4988",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己","7","476",476,"e","true",NA,NA,NA,NA
"4989",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">精干</p>","positive","ability","精干","7","699",699,"e","true",NA,NA,NA,NA
"4990",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","ability","他","7","568",568,"i","true",NA,NA,NA,NA
"4991",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">天才</p>","positive","ability","天才","7","613",613,"e","true",NA,NA,NA,NA
"4992",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","ability","他的","7","597",597,"i","true",NA,NA,NA,NA
"4993",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">蠢笨</p>","negative","ability","蠢笨","7","814",814,"i","true",NA,NA,NA,NA
"4994",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人","7","430",430,"e","true",NA,NA,NA,NA
"4995",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">无能</p>","negative","ability","无能","7","602",602,"i","true",NA,NA,NA,NA
"4996",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的","7","575",575,"e","true",NA,NA,NA,NA
"4997",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">天才</p>","positive","ability","天才","7","469",469,"e","true",NA,NA,NA,NA
"4998",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人","7","612",612,"i","true",NA,NA,NA,NA
"4999",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">全才</p>","positive","ability","全才","7","909",909,"e","true",NA,NA,NA,NA
"5000",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的","7","862",862,"e","true",NA,NA,NA,NA
"5001",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">废物</p>","negative","ability","废物","7","498",498,"i","true",NA,NA,NA,NA
"5002",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","ability","他","7","635",635,"i","true",NA,NA,NA,NA
"5003",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">低能</p>","negative","ability","低能","7","982",982,"i","true",NA,NA,NA,NA
"5004",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的","7","640",640,"i","true",NA,NA,NA,NA
"5005",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">能干</p>","positive","ability","能干","7","488",488,"e","true",NA,NA,NA,NA
"5006",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的","7","538",538,"e","true",NA,NA,NA,NA
"5007",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">愚钝</p>","negative","ability","愚钝","7","527",527,"i","true",NA,NA,NA,NA
"5008",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","ability","我的","7","848",848,"e","true",NA,NA,NA,NA
"5009",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">精干</p>","positive","ability","精干","7","756",756,"e","true",NA,NA,NA,NA
"5010",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","ability","别人的","7","605",605,"i","true",NA,NA,NA,NA
"5011",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能","7","913",913,"e","true",NA,NA,NA,NA
"5012",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的","7","618",618,"e","true",NA,NA,NA,NA
"5013",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">拙笨</p>","negative","ability","拙笨","7","576",576,"i","true",NA,NA,NA,NA
"5014",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的","7","705",705,"i","true",NA,NA,NA,NA
"5015",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">愚钝</p>","negative","ability","愚钝","7","958",958,"i","true",NA,NA,NA,NA
"5016",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","ability","我的","7","601",601,"e","true",NA,NA,NA,NA
"5017",742402460798423040,"何",7,"<p style=""color:white; font-size: 35px;"">能干</p>","positive","ability","能干","7","932",932,"e","true",NA,NA,NA,NA
"5018",742402460798423040,"何",7,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人","7","1056",1056,"i","true",NA,NA,NA,NA
"5019",745398419547492352,"姚",NA,"
    <h3>词语分类任务</h3>
    <p>在接下来的任务中，你需要对一系列词语进行分类。</p>
    <p>请先熟悉这些词语，这有利于你完成接下来的任务。</p>
    <table align=""center"" border=1 cellpadding=3 cellspacing=0>
    <tr> <th>类别</th> <th>词语</th> </tr>
    <tr> <td>&emsp;积极&emsp;</td> <td>&emsp;能干、全能、全才、高效、精干、天才&emsp;</td> </tr>
    <tr> <td>&emsp;消极&emsp;</td> <td>&emsp;无能、低能、废物、拙笨、愚钝、蠢笨&emsp;</td> </tr>
    <tr> <td>&emsp;自我&emsp;</td> <td>&emsp;我、我的、自己、自己的、本人、本人的&emsp;</td> </tr>
    <tr> <td>&emsp;他人&emsp;</td> <td>&emsp;他、他的、别人、别人的、他人、他人的&emsp;</td> </tr>
    </table><br/>","","","","","14894",NA,"0","",2,2,NA,NA
"5020",745398419547492352,"姚",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","ability","我的","1","1531",1531,"i","true",NA,NA,NA,NA
"5021",745398419547492352,"姚",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","ability","别人的","1","1013",1013,"e","true",NA,NA,NA,NA
"5022",745398419547492352,"姚",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人","1","1036",1036,"e","true",NA,NA,NA,NA
"5023",745398419547492352,"姚",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","ability","他","1","830",830,"e","true",NA,NA,NA,NA
"5024",745398419547492352,"姚",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的","1","565",565,"e","true",NA,NA,NA,NA
"5025",745398419547492352,"姚",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","ability","我","1","579",579,"i","true",NA,NA,NA,NA
"5026",745398419547492352,"姚",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","ability","他的","1","777",777,"e","true",NA,NA,NA,NA
"5027",745398419547492352,"姚",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的","1","715",715,"i","true",NA,NA,NA,NA
"5028",745398419547492352,"姚",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己","1","745",745,"i","true",NA,NA,NA,NA
"5029",745398419547492352,"姚",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的","1","648",648,"i","true",NA,NA,NA,NA
"5030",745398419547492352,"姚",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人","1","589",589,"e","true",NA,NA,NA,NA
"5031",745398419547492352,"姚",1,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人","1","883",883,"i","true",NA,NA,NA,NA
"5032",745398419547492352,"姚",2,"<p style=""color:white; font-size: 35px;"">能干</p>","positive","ability","能干","2","841",841,"i","true",NA,NA,NA,NA
"5033",745398419547492352,"姚",2,"<p style=""color:white; font-size: 35px;"">拙笨</p>","negative","ability","拙笨","2","703",703,"e","true",NA,NA,NA,NA
"5034",745398419547492352,"姚",2,"<p style=""color:white; font-size: 35px;"">高效</p>","positive","ability","高效","2","590",590,"i","true",NA,NA,NA,NA
"5035",745398419547492352,"姚",2,"<p style=""color:white; font-size: 35px;"">全才</p>","positive","ability","全才","2","620",620,"i","true",NA,NA,NA,NA
"5036",745398419547492352,"姚",2,"<p style=""color:white; font-size: 35px;"">蠢笨</p>","negative","ability","蠢笨","2","614",614,"e","true",NA,NA,NA,NA
"5037",745398419547492352,"姚",2,"<p style=""color:white; font-size: 35px;"">低能</p>","negative","ability","低能","2","823",823,"e","true",NA,NA,NA,NA
"5038",745398419547492352,"姚",2,"<p style=""color:white; font-size: 35px;"">无能</p>","negative","ability","无能","2","525",525,"e","true",NA,NA,NA,NA
"5039",745398419547492352,"姚",2,"<p style=""color:white; font-size: 35px;"">愚钝</p>","negative","ability","愚钝","2","623",623,"e","true",NA,NA,NA,NA
"5040",745398419547492352,"姚",2,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能","2","579",579,"i","true",NA,NA,NA,NA
"5041",745398419547492352,"姚",2,"<p style=""color:white; font-size: 35px;"">天才</p>","positive","ability","天才","2","572",572,"i","true",NA,NA,NA,NA
"5042",745398419547492352,"姚",2,"<p style=""color:white; font-size: 35px;"">废物</p>","negative","ability","废物","2","544",544,"e","true",NA,NA,NA,NA
"5043",745398419547492352,"姚",2,"<p style=""color:white; font-size: 35px;"">精干</p>","positive","ability","精干","2","932",932,"i","true",NA,NA,NA,NA
"5044",745398419547492352,"姚",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的","3","1093",1328.78260869565,"e","false",NA,NA,NA,NA
"5045",745398419547492352,"姚",3,"<p style=""color:white; font-size: 35px;"">拙笨</p>","negative","ability","拙笨","3","867",867,"e","true",NA,NA,NA,NA
"5046",745398419547492352,"姚",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","other","ability","他","3","858",858,"e","true",NA,NA,NA,NA
"5047",745398419547492352,"姚",3,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能","3","611",611,"i","true",NA,NA,NA,NA
"5048",745398419547492352,"姚",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","ability","他的","3","835",835,"e","true",NA,NA,NA,NA
"5049",745398419547492352,"姚",3,"<p style=""color:white; font-size: 35px;"">高效</p>","positive","ability","高效","3","1205",1205,"i","true",NA,NA,NA,NA
"5050",745398419547492352,"姚",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人","3","820",820,"i","true",NA,NA,NA,NA
"5051",745398419547492352,"姚",3,"<p style=""color:white; font-size: 35px;"">愚钝</p>","negative","ability","愚钝","3","646",646,"e","true",NA,NA,NA,NA
"5052",745398419547492352,"姚",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的","3","655",655,"e","true",NA,NA,NA,NA
"5053",745398419547492352,"姚",3,"<p style=""color:white; font-size: 35px;"">能干</p>","positive","ability","能干","3","693",693,"i","true",NA,NA,NA,NA
"5054",745398419547492352,"姚",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","ability","我","3","530",530,"i","true",NA,NA,NA,NA
"5055",745398419547492352,"姚",3,"<p style=""color:white; font-size: 35px;"">蠢笨</p>","negative","ability","蠢笨","3","648",648,"e","true",NA,NA,NA,NA
"5056",745398419547492352,"姚",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的","3","963",963,"i","true",NA,NA,NA,NA
"5057",745398419547492352,"姚",3,"<p style=""color:white; font-size: 35px;"">低能</p>","negative","ability","低能","3","702",702,"e","true",NA,NA,NA,NA
"5058",745398419547492352,"姚",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人","3","675",675,"e","true",NA,NA,NA,NA
"5059",745398419547492352,"姚",3,"<p style=""color:white; font-size: 35px;"">天才</p>","positive","ability","天才","3","674",674,"i","true",NA,NA,NA,NA
"5060",745398419547492352,"姚",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","ability","别人的","3","784",784,"e","true",NA,NA,NA,NA
"5061",745398419547492352,"姚",3,"<p style=""color:white; font-size: 35px;"">精干</p>","positive","ability","精干","3","631",631,"i","true",NA,NA,NA,NA
"5062",745398419547492352,"姚",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","ability","我的","3","598",598,"i","true",NA,NA,NA,NA
"5063",745398419547492352,"姚",3,"<p style=""color:white; font-size: 35px;"">废物</p>","negative","ability","废物","3","661",661,"e","true",NA,NA,NA,NA
"5064",745398419547492352,"姚",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人","3","607",607,"e","true",NA,NA,NA,NA
"5065",745398419547492352,"姚",3,"<p style=""color:white; font-size: 35px;"">无能</p>","negative","ability","无能","3","658",658,"e","true",NA,NA,NA,NA
"5066",745398419547492352,"姚",3,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己","3","671",671,"i","true",NA,NA,NA,NA
"5067",745398419547492352,"姚",3,"<p style=""color:white; font-size: 35px;"">全才</p>","positive","ability","全才","3","770",770,"i","true",NA,NA,NA,NA
"5068",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的","4","777",777,"e","true",NA,NA,NA,NA
"5069",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">蠢笨</p>","negative","ability","蠢笨","4","683",683,"e","true",NA,NA,NA,NA
"5070",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人","4","562",562,"i","true",NA,NA,NA,NA
"5071",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能","4","634",634,"i","true",NA,NA,NA,NA
"5072",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","other","ability","他人的","4","663",663,"e","true",NA,NA,NA,NA
"5073",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">无能</p>","negative","ability","无能","4","608",608,"e","true",NA,NA,NA,NA
"5074",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","self","ability","自己","4","623",623,"i","true",NA,NA,NA,NA
"5075",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">高效</p>","positive","ability","高效","4","609",609,"i","true",NA,NA,NA,NA
"5076",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的","4","758",758,"i","true",NA,NA,NA,NA
"5077",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">能干</p>","positive","ability","能干","4","662",662,"i","true",NA,NA,NA,NA
"5078",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","other","ability","别人","4","688",688,"e","true",NA,NA,NA,NA
"5079",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">拙笨</p>","negative","ability","拙笨","4","612",612,"e","true",NA,NA,NA,NA
"5080",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","ability","别人的","4","714",714,"e","true",NA,NA,NA,NA
"5081",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">精干</p>","positive","ability","精干","4","734",734,"i","true",NA,NA,NA,NA
"5082",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的","4","680",680,"i","true",NA,NA,NA,NA
"5083",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">愚钝</p>","negative","ability","愚钝","4","659",659,"e","true",NA,NA,NA,NA
"5084",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","other","ability","他的","4","626",626,"e","true",NA,NA,NA,NA
"5085",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">低能</p>","negative","ability","低能","4","648",648,"e","true",NA,NA,NA,NA
"5086",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","self","ability","我","4","578",578,"i","true",NA,NA,NA,NA
"5087",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">全能</p>","positive","ability","全能","4","635",635,"i","true",NA,NA,NA,NA
"5088",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","other","ability","别人的","4","661",661,"e","true",NA,NA,NA,NA
"5089",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">精干</p>","positive","ability","精干","4","590",590,"i","true",NA,NA,NA,NA
"5090",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","self","ability","我的","4","683",683,"i","true",NA,NA,NA,NA
"5091",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">废物</p>","negative","ability","废物","4","692",692,"e","true",NA,NA,NA,NA
"5092",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","self","ability","本人的","4","648",648,"i","true",NA,NA,NA,NA
"5093",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">全才</p>","positive","ability","全才","4","711",1255.85106382979,"e","false",NA,NA,NA,NA
"5094",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人","4","675",675,"e","true",NA,NA,NA,NA
"5095",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">蠢笨</p>","negative","ability","蠢笨","4","584",584,"e","true",NA,NA,NA,NA
"5096",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","self","ability","本人","4","596",596,"i","true",NA,NA,NA,NA
"5097",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">低能</p>","negative","ability","低能","4","576",576,"e","true",NA,NA,NA,NA
"5098",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","other","ability","他人","4","747",747,"e","true",NA,NA,NA,NA
"5099",745398419547492352,"姚",4,"<p style=""color:white; font-size: 35px;"">天才</p>","positive","ability","天才","4","608",608,"i","true",NA,NA,NA,NA
"5100",745398419547492352,"姚",4,"<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","self","ability","自己的","4","737",737,"i","true",NA,NA,NA,NA
