"","selfclarity_1","selfclarity_2","selfclarity_3","selfclarity_4","selfclarity_5","selfclarity_6","selfclarity_7","selfclarity_8","selfclarity_9","selfclarity_10","selfclarity_11","selfclarity_12","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","Ability","Attraction","Wealth","Social","Moral","ability_ALT_rt","moral_ALT_rt","ability_ALT_d","moral_ALT_d","ability_IAT","moral_IAT","ability_SRET_EW","moral_SRET_EW","ability_SRET_rt","moral_SRET_rt","ability_SRET_RJ1_d","moral_SRET_RJ1_d","ability_SRET_RJ2_d","moral_SRET_RJ2_d"
"IM_19",43.0607724227639,32.9725419584043,19.6890227112874,27.9300936660743,31.3206821155689,40.2327938270072,38.6072010354761,35.8337558545482,29.8251987552324,34.2173585436751,36.1604431746837,35.5162667486673,33.8277590965579,24.5525522952715,33.870382224067,43.514184752731,41.1882124054591,34.866252197029,30.9682645634715,27.0753467133436,24.4371001834343,30.4244129247761,33.0281226921379,32.3720942436184,38.3382447363912,43.4733017396007,41.9346093096513,49.3474461510735,46.104344846056,44.0565492411786,36.358574869309,46.1949425927771,44.7883173177123,41.7289343072439,43.0557297697985,46.0735109185982,42.0017789584038,33.9690013546489,28.1101165409457,33.1536021507118,26.139102345391,41.3925140879967,36.6565524490567,30.947693375137,39.5833494382169,37.8997399369348,28.870967652313,38.3318080090036,36.2686094027621,40.6712933110302,31.2999925467666,26.2877974430928,30.4016511099491,38.4625771941553,35.7526809914465,36.3347408882988,38.4566356730279,53.7367718039251,43.0420860504929,36.5203359716255,38.5742663338188,36.9937283478112,16.7837241085819,22.3862829989815,28.3904529959253,19.0150849665981,28.5865013592969,20.539440772268,25.1518835853505,37.9880037323643,31.0213930704739,27.1261258735208,37.8173490241407,32.6534162364546,42.7622491830422,35.0412280241509,27.9801073408507,36.3350435672323,31.9749888588953,40.2845594485366,36.6338241266935,30.7524675094348,34.8593647960874,33.3535330273256,37.5753604609615,36.0846980035166,31.9208844763448,35.6975811748875,29.34506546935,33.7441311383929,29.4256611413887,15.1057107034874,33.5155910463397,15.8248033434668,29.3145716412026,13.2071990128444,31.2636592243229,27.0979312508829,37.8255508563497,12.0868869747486,18.0796452602481,7.50417219106233,25.8398531400777,16.9335135158306,24.7725543029573,30.4988810449711,22.9106457788932,7.42428150500537,31.0218159050323,23.6369594283439,9.37198693535085,23.5244654972623,14.7459963304498,12.6116776659629,7.96851814163392,27.776040493945,15.3052677807295,35.0086653968423,22.5703076758442,34.134312575391,20.0532753033197,15.8511422490686,18.1484401494694,23.1431621569086,5.69338420085682,26.3324308913201,12.5979620991624,26.013703863479,0,23.0221616244723,30.4529207653619,32.1533021029367,30.784078116103,24.7080967781078,33.7525903848989,41.5981927811004,57.0486318615397,43.3718946600419,55.2945016261274,54.2211805691644,53.8013372124803,27.7263673480101,30.1623468762286,61.4085989337592,63.1991223760909,60.5136409026127,119.315065805077,48.4283519417399,48.8704212768939
"IM_20",42.3839956979679,46.1851436104365,41.2875529773596,35.4363543547311,42.3980262533672,46.9462767668439,40.9897311272759,49.0463575065805,43.0378004072647,37.3392044366271,42.8739261145204,47.3341623804353,33.1229114861473,34.2043301671648,38.4185178948824,43.2597069345864,40.9337345873145,31.8699404461414,34.017196652775,37.1185178931309,24.7415126391556,23.5017220664739,38.5760788526407,16.8065185789716,22.7726690717444,27.9077260749538,36.4709474346127,36.8879124987551,45.813648145404,30.816782386364,42.9420940989056,39.9086832516209,35.5864456887431,51.3807121791372,43.0353398111928,40.0175586623932,30.2871211605456,46.860614208724,41.0017293950208,27.682787287013,48.7342292821516,32.1906424590275,49.4345171319346,44.6224890082556,24.1114848106773,44.678680876834,40.1734531776365,37.8200231081489,44.5108680974801,42.6447627964613,30.595144936356,28.6703275348926,30.8832303553848,43.780863957246,35.0478333810358,38.7172709800987,37.7517880626172,53.0319241935145,48.3603728135836,47.822821496949,42.2052111664234,35.6498230242934,28.0862096339054,34.6001001059046,24.242397218939,33.6177652482662,43.79258727633,39.514230075464,40.3306893766837,20.814305664787,30.3165454600633,27.4999081083978,32.2677297497529,33.0271984713316,37.2126299086543,29.491608749763,30.3626374326506,35.0628281669877,32.5565772179816,36.6115370823553,30.3360747560331,38.6112873890229,34.5043901023703,43.3967042071129,43.6295991732699,33.3557761707825,40.4642298864497,40.2621503076365,39.3882366491373,39.7983698507014,32.7936145585218,38.1278723279598,15.9326174717521,33.3538094791232,43.3255342498488,29.4072709273515,27.2938032692604,31.5761873251974,38.775798498995,32.7830467677386,22.7736087618206,29.1027024571344,25.135005529667,34.664845424983,33.7610282662713,15.8886830469093,27.6046092804657,30.4464431294777,13.848117837455,37.6479220369901,19.4151581151381,17.2267161266019,14.0411487200391,14.9942077577627,25.5755245491527,12.264561184275,7.71689384374281,11.98650377237,17.3687979125796,18.622833265721,12.9201842826716,17.019061031589,26.2518203104343,14.4946136831121,21.4059650885924,6.53777238933754,14.5013871902869,15.7396508507726,23.0221616244723,0,39.9400362063496,41.9773208333395,37.6530957245276,36.0105823034313,39.6576777908873,36.6943705413347,52.4335679335938,38.4680724202762,50.6794376981815,39.5510192892853,36.2183636378927,43.3359044161782,45.7718839443967,74.2998248047248,76.0903482470566,75.156667089546,134.924602873246,64.037889009908,64.479958345062
"Ability",43.6540260036485,40.6486335374695,42.1346304787169,33.89355952393,26.9318876252939,35.8439993367322,35.9827457407462,37.6687769952696,40.8106797480546,40.1808244015307,31.7716486844087,31.1274722583923,29.1857076188363,32.1521398368225,28.691781044901,39.3225030672754,36.9965307200036,22.908615348384,15.8893345808264,19.7822524309542,35.6726178629135,36.823761257949,28.0694308820269,34.3156972314492,28.3495467386764,32.8873438537173,36.6172401400635,23.7314927611045,28.7313039930205,36.962592446242,31.5592234680782,27.596870745196,17.7738459512556,48.445282528013,24.8877909512287,27.9055721000283,30.0630170714783,28.2957766978767,27.9051571435819,44.389119830191,24.0258911197691,21.1696491809712,18.4886136304868,24.6738828743004,38.1951255971503,33.6576875987777,22.342159257136,24.0543583628517,14.9445175066869,25.5416656175916,28.5147395673336,27.1261553750359,12.4834732564636,20.819745128988,38.5671011199115,22.0572912421469,25.7049803810971,44.9423780294625,25.3992539853255,29.9915275764485,16.9046733372661,32.9653866283399,14.9896373824664,21.5035278544656,29.1297817886379,25.5742792505567,24.7382344620085,33.1671060032779,36.6866821411569,29.0922255688144,43.298389040884,23.0977841540495,33.7890073046694,28.6250745169834,38.7339074635709,31.0128863046796,32.4649061427989,35.6144216661853,36.4597876608434,38.1328146372719,30.8876682552307,30.144890721758,30.1264655341146,19.4690791081581,28.6637151083521,24.8126602276762,26.6927313254861,26.7859358222781,20.4334201167406,24.8324857857835,35.4711497504679,25.8041427480494,34.0672628094122,27.0603210229459,24.9257771509276,34.1527101119245,37.3091478334021,33.6571255348416,22.7466208737046,19.6864745162997,33.7871349066175,32.9700349686904,28.7595738218478,41.3875945361533,22.5873548218116,37.4834959606675,28.9561343879724,37.1650827121495,29.2277291789168,19.2481649380689,31.201425573429,35.8586162798864,29.3255548918092,24.9458284485869,38.4214389069958,33.3285579352096,32.2231423626068,44.364874204286,37.6697395690184,26.9702858537637,31.0836207386645,28.1852930316927,42.4460008279395,35.4773129395327,24.759536564505,37.4660326319986,31.6641144628106,36.2757131202728,30.4529207653619,39.9400362063496,0,5.24530029223372,6.35070929680853,7.06526471294046,5.93544132859739,21.3582187264749,32.0837727565261,23.1319206054164,33.8379029919384,45.6943288472747,44.5681346055627,27.989254226023,30.4252337542415,49.1466381456209,50.9371615879526,52.195548261288,119.57795268309,36.1663911536015,33.2573860934053
"Attraction",43.9005901469176,45.8939338297033,45.534826100804,39.1388598161637,32.1771879175277,41.0892996289659,34.2463348461077,42.9140772875033,46.0559800402883,39.1077906881934,37.0169489766424,36.372772550626,31.5021794860944,32.532080448711,32.3162422809952,41.6389749345335,39.3130025872616,25.6222346790285,10.6440342885927,14.5369521387205,37.0053909993996,31.5784609657153,22.8241305897932,29.0703969392155,23.1042464464427,28.2393034496522,40.6198869208246,28.9767930533382,33.9766042852542,42.2078927384758,36.804523760312,32.8421710374297,23.0191462434894,49.7084624606834,30.1330912434624,33.150872392262,35.3083173637121,25.8974404637234,28.2850977554703,39.9466656472569,29.2711914120028,26.414949473205,23.7339139227206,29.9191831665342,36.3753631709212,38.9029878910114,27.4568215380859,18.809058070618,20.1898177989206,25.1524408966207,26.0339362424109,21.8808550828021,17.7287735486973,21.1996857408764,33.3218008276778,16.8119909499132,26.0849209929856,45.322318641351,25.779194597214,35.1061898573984,22.1499736294999,35.6790059589845,15.3695779943549,21.8834684663541,29.5097224005264,25.9542198624452,29.9835347542422,38.4124062955116,36.6294899738098,23.8469252765807,38.0530887486503,25.8114034846941,36.502626635314,31.3386938476279,41.4475267942155,33.7265056353242,27.2196058505651,35.5745420769467,31.2144873686097,39.524057958251,33.6012875858752,28.1184065337613,32.2253038204139,24.7143794003918,31.3773344389966,22.7861760396795,29.8946297553467,29.4995551529227,23.1470394473852,27.5461051164281,35.8262341703155,20.5588424558157,30.304514743524,32.3056213151797,30.1710774431613,37.3202892097527,41.9433277639871,29.9554553251445,17.5013205814709,20.0664151281881,38.4213148372025,33.3499755805789,23.5142735296141,42.7793169053471,27.8326551140453,37.863436572556,33.5903143185574,37.5450233240379,29.6076697908053,24.4934652303026,32.2403119167133,41.1039165721201,34.570855184043,30.1911287408206,40.1218202445706,36.0421772658542,37.4684426548405,47.0784935349305,36.5966634864742,29.6839051844083,29.0571365506679,33.4305933239264,44.5754151388298,40.7226132317664,30.0048368567388,35.439548444002,36.9094147550443,38.9893324509174,32.1533021029367,41.9773208333395,5.24530029223372,0,4.32422510881188,7.44520532482893,8.64906065924196,26.6035190187086,26.8384724642924,28.3772208976501,28.5926026997047,40.449028555041,43.7816842064336,22.7439539337893,25.1799334620078,51.8602574762655,53.6507809185972,52.5754888731764,114.332652390857,38.8800104842461,35.9710054240499
"Wealth",48.2248152557295,46.9993428342781,44.1656021139702,40.2442688207385,33.2825969221025,42.1947086335407,38.5705599549196,44.0194862920782,47.1613890448631,41.2373056313807,38.1223579812172,37.4781815552008,35.5364169156449,31.1628564618772,32.7967045444914,45.673212364084,43.3472400168121,29.2593246451925,14.9682593974046,18.8611772475324,38.3139308630776,35.9026860745272,23.3045928532894,33.3946220480274,27.4284715552546,28.8498552690082,42.9679494368721,30.082202057913,35.082013289829,43.3133017430506,37.9099327648868,33.9475800420045,24.1245552480642,48.3392384738497,31.2385002480372,34.2562813968368,36.4137263682869,30.2216655725353,26.9158737686366,44.2566161264488,30.3766004165776,27.5203584777798,24.8393229272954,30.5366333818714,37.8268688389438,39.7536662380312,26.0875975512522,23.1332831794298,21.2952268034954,24.5523822426464,30.3581613512228,26.205080191614,18.8341825532721,19.8304617540427,37.6460259364897,21.1362160587251,24.7156970061518,43.9530946545172,24.4099706103802,33.7369658705647,23.2553826340747,39.3160959251485,14.0003540075211,20.5142444795203,28.1404984136926,24.5849958756115,31.088943758817,39.5178153000864,40.9537150826216,28.1711503853926,42.3773138574622,29.4484934508581,40.139716601478,34.9757838137919,45.0846167603794,37.3635956014881,31.543830959377,39.8987671857586,35.5387124774216,43.8482830670628,37.2383775520392,23.7941814249494,27.901078711602,25.8197884049667,31.1746273343683,18.4619509308676,25.5704046465348,29.9925461567304,26.7841294135492,29.8077054564606,38.7361056942192,24.8830675646276,33.0779794344669,33.4110303197545,31.2764864477361,35.9510652229189,40.5741037771534,32.6678421598963,17.9817828449671,18.6971911413544,37.0520908503687,31.9807515937451,27.838498638426,41.4100929185134,28.9380641186201,36.4942125857223,32.2210903317237,36.1757993372042,28.2384458039715,25.5988742348774,36.5645370255252,41.8042670724544,35.6762641886178,31.2965377453955,38.7525962577369,36.8421121301276,38.5738516594153,47.8784283992039,32.2724383776623,33.3209951505722,24.732911441856,34.5360023285012,40.2511900300179,38.385639234584,31.1102458613136,31.1153233351901,38.0148237596191,40.5189351384806,30.784078116103,37.6530957245276,6.35070929680853,4.32422510881188,0,6.07598133799518,12.2861506254059,27.7089280232834,31.1626975731042,29.4826299022249,32.9168278085166,44.4976507303159,47.8303063817085,27.0681790426012,29.5041585708197,55.4973474424294,57.2878708847611,51.2062648863427,118.656877499669,42.5171004504101,39.6080953902138
"Social",49.5152790679753,42.6108534706173,38.0896207759751,40.3813432255012,33.8326754755539,42.7447871869922,40.0227801354712,42.2882624997596,45.7581966737891,35.1613242933855,38.6724365346687,38.0282601086523,32.29475989703,25.0868751238821,35.7570457578415,42.4315553454691,40.1055829981972,26.0176676265776,18.0892396134216,21.9821574635494,37.7519372586298,39.0236662905442,25.1969193131375,36.5156022640444,30.5494517712716,34.9258366070034,41.0153198683737,30.7967574740449,35.7965687059609,44.0278571591825,36.8928976979196,34.6621354581364,24.8391106641961,42.2632571358545,31.9530556641691,34.9708368129687,37.1282817844188,26.6987772443446,20.8398924306414,43.1363014049703,29.2692430736223,28.2349138939117,25.5538783434273,24.4606520438762,43.8205684957501,40.7229523117182,20.011616213257,24.8197837306539,22.0097822196274,18.4764009046512,25.7963587944179,29.3260604076311,19.5487379694041,13.7544804160475,40.7670061525067,24.2571962747422,18.6397156681567,37.877113316522,18.3339892723851,27.6609845325695,23.9699380502066,36.0744389065336,7.92437266952592,14.4382631415251,22.0645170756974,18.5090145376163,31.8034991749489,40.2323707162183,41.7223265761733,29.1286522933084,44.1447837904099,26.2068364322432,36.8980595828631,31.734126795177,41.8429597417646,34.1219385828732,34.6648111753941,38.7234739443789,38.6596926934386,41.2418669154655,33.9967205334243,29.8701627629446,33.2355178123083,26.5343438210986,31.7727673865457,24.5379322688628,31.64638598453,29.8949881004718,23.5424723949343,27.9415380639772,32.660124356224,28.0040477806446,27.0019980964717,33.9611088732059,31.8265650011876,29.8750838849238,34.4981224391582,26.5918608219011,24.0577641829623,12.6212098033592,30.9761095123736,25.9047702557499,30.959478854443,35.3341115805182,29.652619534752,30.4182312477271,26.1451089937285,30.099817999209,22.1624644659763,26.1489527883288,34.0800837134587,36.5230021475923,36.3908196047497,32.0110931615274,32.6766149197417,36.4376102134033,38.1909666215658,47.4739264824796,38.3484197156575,30.0793381319573,30.8088927798512,35.2505577446331,42.8565369275773,42.5425776524732,30.4014809789646,37.1913046731853,37.3060588772702,39.3847653984665,24.7080967781078,36.0105823034313,7.06526471294046,7.44520532482893,6.07598133799518,0,9.04449360679105,28.4234834394153,34.2836777891213,30.1971853183568,36.0378080245336,46.389977190164,47.2877442626124,30.1891592586182,32.6251387868368,52.2556904238145,54.0462138661463,45.1302835483475,121.777857715686,39.2754434317952,36.3664383715989
"Moral",49.5894673322459,46.5840748660669,47.1341143827661,39.8290008525274,32.8673289538913,41.7794406653296,41.9181870693436,43.604218323867,46.746121076652,44.2058179001766,37.7070900130061,37.0629135869897,23.2502662902389,34.1313687306731,34.6272223734984,33.387061738678,31.0610893914062,16.9731740197866,19.2930949478346,23.1860127979624,39.9715899471405,34.5446599134562,31.4731912490352,32.0365958869564,26.0704453941836,26.9519025251199,31.9708262615826,27.9190206483655,34.6667453216179,37.6249913098313,37.4946647966756,33.5323120737934,23.709287279853,51.3077507426455,30.823232279826,33.8410134286257,35.9984584000757,34.2312180264741,29.8843860374324,39.8802343578267,29.9613324483664,27.1050905095686,24.4240549590842,30.6093242028978,38.5682835133587,39.5931289273751,28.2776005857334,27.4581187298599,20.8799588352843,27.5208945114422,34.4501808959309,30.5299157420441,18.418914585061,22.7989740228385,41.9708614869197,25.4610516091552,27.6842092749477,46.9216069233131,21.2807083463045,35.9269689050459,22.8401146658635,27.0299452997426,16.968866276317,23.4827567483162,31.1090106824885,27.5535081444073,30.6736757906059,39.1025473318753,42.6221234697543,32.4959859358226,42.4420112126776,17.1623428254522,27.853565976072,22.689633188386,32.7984661349735,25.0774449760822,35.8686665098071,29.6789803375879,35.1963302844262,32.1973733086745,24.9522269266333,27.0488592254617,24.1910242055172,18.5064463461188,22.7282737797547,29.1243012051948,25.7300985634468,20.8504944936807,14.4979787881433,18.8970444571861,41.4065910790653,29.2079031150577,36.0464917032628,32.9957623515433,30.861218479525,38.9195774917148,42.4223586915976,35.6363544286921,26.1503812407128,21.6657034101502,39.7225762352149,34.949263862541,31.2381722467192,44.3786051873092,28.522796150409,39.4627248545181,34.8915757165698,39.1443116060001,31.2069580727674,25.1836062666662,34.4710573221424,38.0615855560645,35.2609962204066,30.8812697771843,41.7211085265328,27.3931166066123,38.1585836912042,38.4294328756886,31.9003476885878,21.0348445251663,37.0190620672619,34.12073436029,40.7833700864424,41.0767466953243,30.6949778931024,33.1199054015497,37.599555791408,30.3402717916755,33.7525903848989,39.6576777908873,5.93544132859739,8.64906065924196,12.2861506254059,9.04449360679105,0,27.2936600550723,35.4875331235343,29.0673619340138,37.2416633589467,49.098089214283,50.5035759341601,31.3930145930312,33.8289941212498,43.2111968170235,45.0017202593552,53.8151500863531,122.981713050099,30.2309498250042,27.3219447648079
"ability_ALT_rt",51.5972647890361,61.8041378994516,61.2872154923878,55.2517782504049,48.2901063517688,57.2022180632071,54.9820384846507,58.8242813572517,60.0366231346192,58.4021671775908,53.1298674108836,52.4856909848672,47.0802287400421,53.5103585632974,50.0499997713759,57.2170241884812,54.8910518412094,44.2668340748588,37.2475533073013,41.1404711574291,45.6125583453586,45.8199259306915,47.7356294075069,47.7723250861225,49.7077654651513,54.2455625801922,51.2509672119166,45.0897114875793,50.0895227194954,49.6622147998267,52.9174421945531,48.9550894716709,39.1320646777305,67.1875525254183,46.2460096777035,49.2637908265032,42.0402900231687,49.6539954243516,49.2633758700567,36.8960563780811,45.3841098462439,42.5278679074461,39.8468323569617,46.0321016007753,43.3258036655862,55.0159063252526,43.7003779836109,45.4125770893266,36.3027362331618,46.8998843440665,49.1320170631133,42.6626348922674,33.8416919829385,42.1779638554628,45.6859694285392,43.4155099686218,47.063199107572,66.3005967559374,46.7574727118004,51.3497463029234,38.262892063741,54.3236053548148,36.3478561089413,42.8617465809405,50.4880005151128,46.9324979770316,46.0964531884834,54.5253247297528,50.1444513011853,25.9385500104652,40.9546815075667,44.4560028805244,46.1359735359911,49.9832932434583,51.0808736948926,43.3598525360013,27.4644186612567,28.9868870900504,23.4695371432121,36.239924203409,33.713640501005,50.3644562516459,46.2575589649933,40.827297834633,50.021933834827,46.1708789541511,48.0509500519609,48.144154548753,41.7916388432155,46.1907045122584,37.9178589041999,47.1623614745243,20.7617530695826,48.4185397494208,46.2839958774025,52.3388104013809,37.107565193762,45.5335045790923,44.1048396001795,41.0446932427745,45.4461955816557,49.1023649721627,39.0923227835619,58.531706296931,43.9455735482865,49.1686345304841,44.4328742666955,49.0224742861058,25.601286700078,40.6063836645437,42.3466975891675,39.899302946437,42.5880839054538,28.9865151151375,49.5667109227343,44.1508779431197,36.2638290291574,48.6808743137047,41.710426235569,48.3285045802386,43.1059300785221,32.2259796982433,46.4866874944901,39.5179996060833,35.9048085802436,42.7072683404947,42.8093864785491,52.1108801437852,41.5981927811004,36.6943705413347,21.3582187264749,26.6035190187086,27.7089280232834,28.4234834394153,27.2936600550723,0,15.7391973922591,1.77370187894149,13.9850671568468,26.5425715304804,23.2099158790878,48.4601487618563,50.8961282900748,70.5048568720958,72.2953803144275,73.5537669877629,140.048847218924,57.5246098800764,54.6156048198802
"moral_ALT_rt",67.3364621812952,72.7324062939956,62.0150440909311,53.7739731361442,59.01566038182,67.9277720932583,61.0848073104001,69.7525497517957,71.9827838524175,60.0612380137449,63.8554214409348,63.2112450149183,58.3406519503867,59.3705529130033,56.9019645070525,68.4774473988258,66.151475051554,52.4607071433209,37.482506752885,41.3754246030128,47.8870552894898,58.0117195650676,49.6626030540856,55.8220493496739,49.942718910735,55.0777759139445,66.9901646041757,55.8152655176305,60.8150767495465,65.4014121920858,63.6429962246043,59.6806435017221,49.8576187077817,76.5469349249758,56.9715637077547,59.9893448565543,57.7794874154278,51.2421742050975,55.1235702197627,52.6352537703402,56.1096638762951,53.2534219374973,50.5723863870129,56.7576556308265,59.0650010578453,65.7414603553038,43.443793738124,37.9868509054094,44.5329993217356,31.6434680794067,43.693085939512,46.6366213806001,44.5672460129897,44.2865739635248,58.0775671254757,39.9839180261142,38.257498068896,66.1298651966705,48.8660828198624,51.0931620574365,44.2181447336925,62.5174784232769,42.2080504586472,48.7219409306464,53.1873806640918,52.7926923267376,52.9331317492947,61.3620032905641,63.4679624381021,41.6777474027243,56.6938788998258,52.6498759489865,57.3424463090656,58.1771663119203,62.2873464679671,54.5663253090758,37.4457188803165,41.1786807244266,35.6613307775883,48.4317178377851,45.9054341353812,54.9568789980537,59.0637762847062,51.5528518646842,58.215806903289,49.6246485039719,56.7331022196391,56.3380276172151,49.9855119116776,54.3845775807204,49.3427091837799,47.3973149201081,36.5009504618417,56.4993521294574,57.0095499074537,57.3897274342014,52.8467625860211,56.7939277894369,44.3397930457632,46.9048875924805,41.1112275432337,51.6867006124194,50.3527459939065,61.1160419371877,52.3110076280396,44.8336664920621,45.9422280618787,64.3834957883303,41.3404840923371,51.3319376945949,57.7971366696068,35.564334908015,58.0385229858931,44.4369541955769,65.0171500031736,51.9800674402168,51.7142681095967,51.5760950556148,50.6819361497968,56.5223776487006,52.6356905386134,41.1974896124711,55.458197408718,54.2101199390539,51.3552476606829,46.2532786452793,50.9619456374147,55.6568904485698,57.0486318615397,52.4335679335938,32.0837727565261,26.8384724642924,31.1626975731042,34.2836777891213,35.4875331235343,15.7391973922591,0,13.9654955133176,1.75413023541234,42.2817689227395,38.9491132713469,36.6825832776503,39.1185628058688,70.3648148633994,72.1553383057311,75.6623770958248,128.271281734718,57.3845678713801,57.8266372065341
"ability_ALT_d",53.3709666679776,63.5778397783931,63.0609173713293,57.0254801293464,50.0638082307103,58.9759199421486,56.7557403635922,60.5979832361932,61.8103250135607,60.1758690565323,54.9035692898251,54.2593928638086,45.3065268611006,55.2840604422389,51.8237016503174,55.4433223095397,53.1173499622679,46.0405359538003,39.0212551862428,42.9141730363706,47.3862602243001,44.04622405175,49.5093312864484,47.2235658782314,47.9644167202129,53.0994737234223,53.0246690908581,44.6535606464435,51.8632245984368,51.4359166787682,54.6911440734946,50.7287913506124,40.905766556672,68.9612544043597,48.019711556645,51.0374927054446,43.8139919021101,51.4276973032931,51.0370777489982,38.6697582570226,47.1578117251854,44.3015697863876,41.6205342359032,47.8058034797168,45.0995055445276,56.7896082041941,45.4740798625524,47.186278968268,38.0764381121033,45.6089635927244,50.9057189420548,44.4363367712089,35.61539386188,43.9516657344043,47.4596713074807,45.1892118475633,48.8369009865135,68.0742986348789,48.5311745907419,53.1234481818649,40.0365939426825,56.0973072337563,38.1215579878828,44.635448459882,52.2617023940543,48.7061998559731,47.8701550674248,56.2990266086942,51.9181531801268,27.7122518894067,42.7283833865082,46.2297047594659,44.3622716570496,51.7569951223997,49.3071718159511,41.5861506570598,25.6907167823152,27.213185211109,21.6958352642707,34.4662223244675,31.9399386220636,52.1381581305874,48.0312608439348,42.5287932077088,51.7956357137684,47.9445808330925,49.7524454250368,49.9178564276945,43.565340722157,47.9644063911999,37.5877070857786,48.9360633534658,22.5354549485241,50.1922416283623,48.057697756344,54.1125122803224,38.8812670727035,43.7598027001508,45.878541479121,42.818395121716,47.2198974605971,50.8760668511042,37.3186209046204,60.3054081758725,45.7192754272279,50.9423364094256,44.1027224482742,50.7961761650472,27.3749885790195,42.3800855434852,44.120399468109,41.6730048253785,44.3617857843952,30.760216994079,51.3404128016758,45.9245798220612,38.0375309080989,50.4545761926462,43.4841281145105,50.1022064591801,41.3322281995806,33.9996815771848,48.2603893734316,41.2917014850248,37.6785104591851,44.4809702194362,44.5830883574906,53.8845820227267,43.3718946600419,38.4680724202762,23.1319206054164,28.3772208976501,29.4826299022249,30.1971853183568,29.0673619340138,1.77370187894149,13.9654955133176,0,12.2113652779053,28.3162734094219,24.9836177580293,50.2338506407978,52.6698301690163,72.2785587510372,74.069082193369,75.3274688667044,141.822549097865,59.2983117590179,56.3893066988217
"moral_ALT_d",65.5823319458828,72.6982607115435,60.2609138555188,52.0198429007319,58.9815147993679,68.3376891817658,62.8389375458124,69.7184041693436,70.2286536170051,58.3071077783326,64.2653385294423,64.9653752503307,57.5178921390059,61.1246831484157,55.1478342716402,67.654687587445,65.3287152401732,54.2148373787332,39.2366369882974,43.1295548384252,46.1329250540775,56.2575893296553,51.4167332894979,54.0679191142615,51.6968491461474,56.8319061493569,65.2360343687633,56.8649259243488,62.5692069849589,63.6472819566734,65.3971264600167,61.4347737371344,51.6117489431941,78.3010651603881,58.7256939431671,61.7434750919667,56.0253571800154,52.9963044405098,56.877700455175,50.8811235349279,57.8637941117075,55.0075521729097,52.3265166224253,58.5117858662389,57.3108708224329,65.8047792998993,45.1979239735363,39.7409811408218,46.2871295571479,33.3975983148191,45.4472161749243,48.3907516160124,46.321376248402,46.0407041989371,59.671036585386,41.7380482615265,40.0116283043084,67.8839954320828,50.6202130552747,52.8472922928488,45.9722749691048,64.2716086586892,43.9621806940596,50.4760711660588,51.4332504286794,54.5468225621499,54.687261984707,63.1161335259764,64.1295184580321,39.9236171673119,54.9397486644135,54.4040061843988,56.5736369349549,59.9312965473326,61.5185370938564,53.7975159349651,37.9020820602205,39.4245504890142,33.9072005421759,46.6775876023728,44.1513038999688,56.711009233466,60.2426261218401,53.3069821000965,59.9699371387013,51.3787787393842,58.4872324550514,58.0921578526274,51.7396421470899,56.1387078161328,49.7990723636839,49.1514451555204,34.7468202264294,54.745221894045,58.763680142866,55.6355971987891,51.0926323506087,55.9711679780561,46.0939232811756,48.6590178278928,39.3570973078213,49.9325703770071,49.5299861825257,59.3619117017753,50.5568773926272,43.0795362566498,44.1880978264664,62.7187831311327,39.5863538569248,53.0860679300073,56.0430064341945,33.8102046726026,56.2843927504807,42.6828239601645,63.2630197677613,50.2259372048045,49.9601378741844,49.8219648202024,48.9278059143845,56.5842092862504,50.8815603032011,39.4433593770588,53.7040671733056,52.4559897036415,49.6011174252706,44.499148409867,49.2078154020023,53.9027602131574,55.2945016261274,50.6794376981815,33.8379029919384,28.5926026997047,32.9168278085166,36.0378080245336,37.2416633589467,13.9850671568468,1.75413023541234,12.2113652779053,0,40.5276386873272,37.1949830359346,38.4367135130626,40.8726930412812,72.1189450988117,73.9094685411435,77.4165073312372,130.02541197013,59.1386981067924,59.5807674419464
