"","subj_idx","friend_name","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct"
"1874",732226150302224384,"李","Male","SRET","EW_formal","自己","Positive","morality","守信","","","","f","yes","1098",""
"1875",732226150302224384,"李","Male","SRET","EW_formal","朋友","Positive","morality","好心","","","","f","yes","1077",""
"1876",732226150302224384,"李","Male","SRET","EW_formal","朋友","Negative","ability","迟钝","","","","j","no","1628",""
"1877",732226150302224384,"李","Male","SRET","EW_formal","朋友","Negative","ability","无知","","","","j","no","2969",""
"1878",732226150302224384,"李","Male","SRET","EW_formal","自己","Positive","ability","自律","","","","f","yes","1706",""
"1879",732226150302224384,"李","Male","SRET","EW_formal","自己","Negative","morality","贪污","","","","j","no","1107",""
"1880",732226150302224384,"李","Male","SRET","EW_formal","朋友","Positive","morality","仗义","","","","f","yes","3919",""
"1881",732226150302224384,"李","Male","SRET","EW_formal","自己","Negative","morality","缺德","","","","j","no","1235",""
"1882",732226150302224384,"李","Male","SRET","EW_formal","朋友","Negative","ability","依靠","","","","f","yes","1014",""
"1883",732226150302224384,"李","Male","SRET","EW_formal","朋友","Negative","morality","不良","","","","j","no","1239",""
"1884",732226150302224384,"李","Male","SRET","EW_formal","自己","Positive","ability","无敌","","","","j","no","1473",""
"1885",732226150302224384,"李","Male","SRET","EW_formal","自己","Positive","morality","淡泊","","","","f","yes","1356",""
"1886",732226150302224384,"李","Male","SRET","EW_formal","朋友","Positive","ability","刻苦","","","","f","yes","1101",""
"1887",732226150302224384,"李","Male","SRET","EW_formal","自己","Positive","morality","守法","","","","f","yes","1064",""
"1888",732226150302224384,"李","Male","SRET","EW_formal","朋友","Negative","ability","新手","","","","j","no","1089",""
"1889",732226150302224384,"李","Male","SRET","EW_formal","自己","Negative","morality","下流","","","","j","no","1011",""
"1890",732226150302224384,"李","Male","SRET","EW_formal","朋友","Negative","ability","拖延","","","","j","no","1835",""
"1891",732226150302224384,"李","Male","SRET","EW_formal","朋友","Negative","morality","刻薄","","","","j","no","3717",""
"1892",732226150302224384,"李","Male","SRET","EW_formal","朋友","Positive","ability","努力","","","","f","yes","3049",""
"1893",732226150302224384,"李","Male","SRET","EW_formal","朋友","Positive","ability","利落","","","","f","yes","1127",""
"1894",732226150302224384,"李","Male","SRET","EW_formal","自己","Negative","ability","畏难","","","","j","no","3275",""
"1895",732226150302224384,"李","Male","SRET","EW_formal","朋友","Positive","morality","爱国","","","","f","yes","1264",""
"1896",732226150302224384,"李","Male","SRET","EW_formal","朋友","Negative","ability","草率","","","","j","no","3321",""
"1897",732226150302224384,"李","Male","SRET","EW_formal","自己","Positive","morality","刚正","","","","f","yes","583",""
"1898",732226150302224384,"李","Male","SRET","EW_formal","自己","Positive","ability","周到","","","","f","yes","617",""
"1899",732226150302224384,"李","Male","SRET","EW_formal","自己","Positive","morality","慷慨","","","","f","yes","754",""
"1900",732226150302224384,"李","Male","SRET","EW_formal","朋友","Negative","ability","短视","","","","j","no","3791",""
"1901",732226150302224384,"李","Male","SRET","EW_formal","自己","Positive","morality","高尚","","","","f","yes","550",""
"1902",732226150302224384,"李","Male","SRET","EW_formal","自己","Negative","ability","差生","","","","j","no","1271",""
"1903",732226150302224384,"李","Male","SRET","EW_formal","自己","Negative","ability","拖拉","","","","j","no","1465",""
"1904",732226150302224384,"李","Male","SRET","EW_formal","朋友","Positive","morality","高洁","","","","f","yes","3696",""
"1905",732226150302224384,"李","Male","SRET","EW_formal","自己","Negative","ability","独断","","","","j","no","9582",""
"1906",732226150302224384,"李","Male","SRET","EW_formal","自己","Negative","morality","不端","","","","j","no","978",""
"1907",732226150302224384,"李","Male","SRET","EW_formal","自己","Positive","ability","高明","","","","f","yes","571",""
"1908",732226150302224384,"李","Male","SRET","EW_formal","朋友","Positive","morality","敬业","","","","f","yes","473",""
"1909",732226150302224384,"李","Male","SRET","EW_formal","自己","Positive","morality","廉明","","","","f","yes","990",""
"1910",732226150302224384,"李","Male","SRET","EW_formal","朋友","Positive","ability","独立","","","","f","yes","704",""
"1911",732226150302224384,"李","Male","SRET","EW_formal","自己","Positive","ability","干练","","","","f","yes","569",""
"1912",732226150302224384,"李","Male","SRET","EW_formal","自己","Negative","ability","缓慢","","","","j","no","1093",""
"1913",732226150302224384,"李","Male","SRET","EW_formal","朋友","Positive","morality","素养","","","","f","yes","618",""
"1914",732226150302224384,"李","Male","SRET","EW_formal","自己","Positive","ability","主见","","","","f","yes","2593",""
"1915",732226150302224384,"李","Male","SRET","EW_formal","朋友","Negative","morality","低俗","","","","j","no","1638",""
"1916",732226150302224384,"李","Male","SRET_math","math_instructions","","","","","","","","0","","10257",""
"1917",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","9-7= ?","2","","2","2","2445","1"
"1918",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","4*2= ?","8","","8","8","2288","1"
"1919",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","2*4= ?","8","","8","8","2167","1"
"1920",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","8-5= ?","3","","3","3","1999","1"
"1921",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","32-32= ?","0","","0","0","2135","1"
"1922",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","5+1= ?","6","","6","6","2081","1"
"1923",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","22-22= ?","0","","0","0","1936","1"
"1924",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","6+3= ?","9","","9","9","1871","1"
"1925",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","8-1= ?","7","","7","7","2075","1"
"1926",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","2+5= ?","7","","7","7","2007","1"
"1927",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","3+3= ?","6","","6","6","1766","1"
"1928",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","5*0= ?","0","","0","0","2448","1"
"1929",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","5+3= ?","8","","8","8","2266","1"
"1930",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","8-6= ?","2","","2","2","1776","1"
"1931",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","30-29= ?","1","","1","1","2119","1"
"1932",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","5+4= ?","9","","9","9","1884","1"
"1933",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","32-23= ?","9","","9","9","4734","1"
"1934",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","16-11= ?","5","","5","5","2892","1"
"1935",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","5/1= ?","5","","5","5","18768","1"
"1936",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","1+8= ?","9","","9","9","1845","1"
"1937",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","1*8= ?","8","","8","8","3137","1"
"1938",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","12/6= ?","2","","2","2","3854","1"
"1939",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","13-9= ?","4","","4","4","2059","1"
"1940",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","4+1= ?","5","","5","5","1713","1"
"1941",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","8*1= ?","8","","8","8","1834","1"
"1942",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","5-3= ?","2","","2","2","1742","1"
"1943",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","7*0= ?","0","","0","0","2493","1"
"1944",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","3*2= ?","6","","6","6","2586","1"
"1945",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","12-12= ?","0","","0","0","1845","1"
"1946",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","7+1= ?","8","","8","8","1878","1"
"1947",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","1+6= ?","7","","7","7","2319","1"
"1948",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","18/2= ?","9","","9","9","11438","1"
"1949",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","15-10= ?","5","","5","5","2886","1"
"1950",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","56/7= ?","8","","8","8","7423","1"
"1951",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","3+6= ?","9","","9","9","1973","1"
"1952",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","4/4= ?","1","","1","1","4625","1"
"1953",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","1-1= ?","0","","0","0","2260","1"
"1954",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","1+8= ?","9","","9","9","1831","1"
"1955",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","9-3= ?","6","","6","6","1694","1"
"1956",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","14-9= ?","5","","5","5","1987","1"
"1957",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","1+1= ?","2","","2","2","1708","1"
"1958",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","2+2= ?","4","","4","4","1813","1"
"1959",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","12/4= ?","3","","3","3","2115","1"
"1960",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","5+2= ?","7","","7","7","2040","1"
"1961",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","81/9= ?","9","","9","9","2273","1"
"1962",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","8-4= ?","4","","4","4","2053","1"
"1963",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","9-4= ?","5","","5","5","1765","1"
"1964",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","2+3= ?","5","","5","5","1840","1"
"1965",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","13-5= ?","8","","8","8","3567","1"
"1966",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","12-7= ?","5","","5","5","2512","1"
"1967",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","7*1=  ?","7","","7","7","2410","1"
"1968",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","20/5= ?","4","","4","4","1752","1"
"1969",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","13-6= ?","7","","7","7","2407","1"
"1970",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","6+2= ?","8","","8","8","1766","1"
"1971",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","4+2= ?","6","","6","6","1674","1"
"1972",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","3*3= ?","9","","9","9","1924","1"
"1973",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","9-1= ?","8","","8","8","1750","1"
"1974",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","11-4= ?","7","","7","7","2919","1"
"1975",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","21/3= ? ","7","","7","7","3049","1"
"1976",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","8/4= ?","2","","2","2","2040","1"
"1977",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","2*3= ?","6","","6","6","1833","1"
"1978",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","49/7 = ?","7","","7","7","3886","1"
"1979",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","3+4= ?","7","","7","7","1882","1"
"1980",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","4+3= ?","7","","7","7","1995","1"
"1981",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","2+6= ?","8","","8","8","1889","1"
"1982",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","10-9= ?","1","","1","1","1987","1"
"1983",732226150302224384,"李","Male","SRET","SRET_math_calculate","","","","","9-6= ?","3","","","","","0"
"1984",732226150302224384,"李","Male","SRET_RJ","RJ_instruct_practice","","","","","","","","","","41598",""
"1985",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","可鄙","","","new","1","new","45364","1"
"1986",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","徇私","","","old","1","new","1613","0"
"1987",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","忠实","","","old","3","old","6291","1"
"1988",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","morality","忠实","","","自己","f","self","3085",""
"1989",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","刻板","","","old","2","familiar","3607","1"
"1990",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","ability","刻板","","","自己","j","friend","2112",""
"1991",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","严谨","","","old","2","familiar","2855","1"
"1992",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","ability","严谨","","","自己","j","friend","994",""
"1993",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","宽宏","","","new","1","new","1434","1"
"1994",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","认真","","","new","1","new","5544","1"
"1995",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","白痴","","","new","1","new","789","1"
"1996",732226150302224384,"李","Male","SRET_RJ","RJ_instruct","","","","","","","","","","6979",""
"1997",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","忠良","","","new","1","new","1040","1"
"1998",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","虚假","","","new","2","familiar","1887","0"
"1999",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","morality","虚假","","","朋友","j","friend","1087",""
"2000",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","阴毒","","","new","1","new","858","1"
"2001",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","草率","","","old","2","familiar","3065","1"
"2002",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","ability","草率","","","自己","j","friend","1777",""
"2003",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","歹毒","","","old","1","new","1028","0"
"2004",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","恶劣","","","new","1","new","71826","1"
"2005",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","无为","","","new","2","familiar","120309","0"
"2006",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","ability","无为","","","朋友","j","friend","1269",""
"2007",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","失信","","","new","1","new","819","1"
"2008",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","愚痴","","","new","1","new","1333","1"
"2009",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","扎实","","","new","1","new","4384","1"
"2010",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","迟钝","","","old","1","new","3420","0"
"2011",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","廉正","","","new","1","new","1049","1"
"2012",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","差生","","","old","2","familiar","3113","1"
"2013",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","ability","差生","","","自己","j","friend","2843",""
"2014",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","畏难","","","old","1","new","975","0"
"2015",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","周到","","","old","2","familiar","1542","1"
"2016",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","ability","周到","","","自己","j","friend","928",""
"2017",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","敬业","","","old","2","familiar","6086","1"
"2018",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","morality","敬业","","","自己","f","self","1146",""
"2019",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","逞能","","","old","1","new","1474","0"
"2020",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","仁厚","","","new","2","familiar","798","0"
"2021",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","morality","仁厚","","","朋友","f","self","2219",""
"2022",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","逞强","","","new","2","familiar","2231","0"
"2023",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","ability","逞强","","","朋友","j","friend","781",""
"2024",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","稳健","","","old","3","old","1213","1"
"2025",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","ability","稳健","","","自己","f","self","1024",""
"2026",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","专注","","","new","2","familiar","882","0"
"2027",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","ability","专注","","","朋友","f","self","678",""
"2028",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","粗心","","","new","2","familiar","967","0"
"2029",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","ability","粗心","","","朋友","j","friend","797",""
"2030",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","独断","","","old","1","new","923","0"
"2031",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","无助","","","new","1","new","977","1"
"2032",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","变通","","","new","1","new","701","1"
"2033",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","偏私","","","new","1","new","764","1"
"2034",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","伪善","","","old","1","new","1054","0"
"2035",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","聪明","","","new","3","old","1046","0"
"2036",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","ability","聪明","","","朋友","f","self","718",""
"2037",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","能干","","","new","3","old","1026","0"
"2038",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","ability","能干","","","朋友","f","self","957",""
"2039",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","君子","","","old","3","old","1591","1"
"2040",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","morality","君子","","","自己","f","self","622",""
"2041",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","贪污","","","old","1","new","943","0"
"2042",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","屈才","","","old","1","new","2538","0"
"2043",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","努力","","","old","2","familiar","1103","1"
"2044",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","ability","努力","","","自己","f","self","613",""
"2045",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","蛇蝎","","","new","1","new","810","1"
"2046",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","势利","","","new","1","new","1124","1"
"2047",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","正气","","","new","1","new","9164","1"
"2048",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","卑鄙","","","old","1","new","4032","0"
"2049",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","忠义","","","new","1","new","1996","1"
"2050",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","贪腐","","","old","1","new","4446","0"
"2051",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","淫乱","","","new","1","new","1062","1"
"2052",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","无私","","","old","1","new","2794","0"
"2053",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","无敌","","","old","1","new","1093","0"
"2054",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","守信","","","old","2","familiar","5711","1"
"2055",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","morality","守信","","","自己","f","self","2473",""
"2056",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","低劣","","","old","1","new","43682","0"
"2057",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","黑心","","","new","1","new","799","1"
"2058",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","自私","","","new","3","old","22208","0"
"2059",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","morality","自私","","","朋友","f","self","713",""
"2060",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","独立","","","old","1","new","1851","0"
"2061",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","无赖","","","old","1","new","21288","0"
"2062",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","高明","","","old","1","new","2289","0"
"2063",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","拖拉","","","old","3","old","11140","1"
"2064",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","ability","拖拉","","","自己","j","friend","1890",""
"2065",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","不仁","","","new","1","new","7121","1"
"2066",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","不孝","","","new","1","new","1887","1"
"2067",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","盲目","","","old","3","old","1945","1"
"2068",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","ability","盲目","","","自己","f","self","772",""
"2069",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","毛糙","","","new","1","new","14218","1"
"2070",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","诚信","","","new","3","old","24820","0"
"2071",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","morality","诚信","","","朋友","f","self","732",""
"2072",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","不良","","","old","1","new","25376","0"
"2073",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","中用","","","old","1","new","57415","0"
"2074",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","无能","","","new","3","old","47860","0"
"2075",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","ability","无能","","","朋友","j","friend","1424",""
"2076",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","不端","","","old","1","new","5611","0"
"2077",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","敏捷","","","old","3","old","7822","1"
"2078",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","ability","敏捷","","","自己","f","self","6896",""
"2079",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","娴熟","","","new","1","new","11000","1"
"2080",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","利己","","","new","1","new","7863","1"
"2081",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","高尚","","","old","3","old","1071","1"
"2082",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","morality","高尚","","","自己","f","self","635",""
"2083",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","才尽","","","old","1","new","1285","0"
"2084",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","狡诈","","","old","2","familiar","2858","1"
"2085",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","morality","狡诈","","","自己","j","friend","903",""
"2086",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","懂行","","","new","1","new","4691","1"
"2087",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","业余","","","old","1","new","25855","0"
"2088",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","拜金","","","new","1","new","3598","1"
"2089",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","无耻","","","new","3","old","10580","0"
"2090",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","morality","无耻","","","朋友","j","friend","655",""
"2091",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","全才","","","old","1","new","814","0"
"2092",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","诡诈","","","old","1","new","4338","0"
"2093",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","沉着","","","old","1","new","657","0"
"2094",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","怠惰","","","new","1","new","2381","1"
"2095",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","刻薄","","","old","2","familiar","2624","1"
"2096",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","morality","刻薄","","","自己","j","friend","669",""
"2097",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","迂拙","","","old","1","new","725","0"
"2098",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","智慧","","","new","1","new","3682","1"
"2099",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","学霸","","","new","2","familiar","23102","0"
"2100",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","ability","学霸","","","朋友","f","self","1058",""
"2101",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","远见","","","old","3","old","16792","1"
"2102",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","ability","远见","","","自己","f","self","773",""
"2103",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","腐败","","","old","1","new","2980","0"
"2104",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","浅薄","","","new","3","old","37999","0"
"2105",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","ability","浅薄","","","朋友","j","friend","696",""
"2106",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","狡狯","","","new","1","new","886","1"
"2107",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","驽钝","","","new","1","new","7450","1"
"2108",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","谦逊","","","new","1","new","2352","1"
"2109",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","淡泊","","","old","1","new","9755","0"
"2110",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","罪恶","","","new","3","old","23109","0"
"2111",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","morality","罪恶","","","朋友","j","friend","866",""
"2112",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","龌龊","","","new","1","new","2922","1"
"2113",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","礼貌","","","new","1","new","2355","1"
"2114",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","守时","","","old","3","old","3215","1"
"2115",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","morality","守时","","","自己","f","self","532",""
"2116",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","刚正","","","old","2","familiar","8687","1"
"2117",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","morality","刚正","","","自己","f","self","1771",""
"2118",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","ability","马虎","","","new","2","familiar","1288","0"
"2119",732226150302224384,"李","Male","SRET","RJ_formal_2","","Negative","ability","马虎","","","朋友","f","self","829",""
"2120",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","慷慨","","","old","1","new","18522","0"
"2121",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","慈悲","","","new","3","old","8294","0"
"2122",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","morality","慈悲","","","朋友","f","self","893",""
"2123",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","ability","干练","","","old","1","new","6738","0"
"2124",732226150302224384,"李","Male","SRET","RJ_formal1","","Negative","morality","邪恶","","","old","1","new","1637","0"
"2125",732226150302224384,"李","Male","SRET","RJ_formal1","","Positive","morality","好心","","","old","3","old","21833","1"
"2126",732226150302224384,"李","Male","SRET","RJ_formal_2","","Positive","morality","好心","","","自己","f","self","654",""
